process,plugin,model,phase,sample_count,processing_latency_ms,std_latency_ms,min_latency_ms,max_latency_ms,p95_latency_ms,e2e_latency_ms,t_start,t_end
world,UVC_Source,UVC_Source,boot,1,175.89135002344847,0.0,175.89135002344847,175.89135002344847,175.89135002344847,175.89135002344847,870174.453631957,870174.629523307
world,UVC_Source,UVC_Source,loop,30,27.067257033195347,5.504454065081595,9.447250049561262,35.53361294325441,33.07952748727985,68.9010802229556,870174.629523307,870175.632990008
world,UVC_Source,UVC_Source,loop,30,29.493002484863002,2.1317691872116695,26.50078502483666,33.08562596794218,32.93297756463289,69.02044313416506,870175.632990008,870176.637054907
world,UVC_Source,UVC_Source,loop,30,23.47691946973403,10.823900438485628,0.06184703670442104,33.05740200448781,32.78207094990648,70.89915816904977,870176.637054907,870177.645325485
world,UVC_Source,UVC_Source,loop,26,25.310955681981376,6.878546305630429,0.13043906074017286,32.84427500329912,32.18064221437089,69.43779581118949,870177.645325485,870178.64910955
world,UVC_Source,UVC_Source,loop,30,29.281926368518423,1.970879564005824,27.19208796042949,32.369444030337036,32.00340066687204,69.05800106857593,870178.64910955,870179.653428131
world,UVC_Source,UVC_Source,loop,30,29.33674476807937,2.0444121505606745,25.91711306013167,33.12302601989359,32.42624475969933,68.95426253710563,870179.653428131,870180.661209481
world,UVC_Source,UVC_Source,loop,30,29.277112885999184,2.0360871712948128,26.324187987484038,32.79070893768221,31.918624666286632,69.15165370640655,870180.661209481,870181.665268483
world,UVC_Source,UVC_Source,loop,30,29.65608339291066,1.9421251679612075,27.078298036940396,33.374296966940165,32.550418545724824,69.08255049881215,870181.665268483,870182.669257292
world,UVC_Source,UVC_Source,loop,30,29.57544568926096,1.9117035508180154,27.52861997578293,33.09163195081055,32.44882737053558,69.13547600076224,870182.669257292,870183.677360149
world,UVC_Source,UVC_Source,loop,30,29.6661140746437,2.0546983692401417,27.15232502669096,33.12250296585262,32.8834725136403,69.33147466431062,870183.677360149,870184.681461975
