frame_id,process,model,phase,ingest_ms,roi_ms,preprocess_ms,inference_ms,ellipse_fit_ms,pye3d_ms,ipc_transport_ms,gaze_mapping_ms,render_ms,buffer_swap_ms,total_system_latency_ms,t_start,t_end
2,eye1,adgbc,boot,201.7289560753852,0.0,2.179663861170411,186.47863809019327,2.7503829915076494,1.257132040336728,16.15483616478741,0.0,2.61543202213943,0.035708071663975716,413.2007493171841,1384486.670346643,1384486.879585886
2,eye1,adgbc,loop,201.7289560753852,0.0,2.179663861170411,186.47863809019327,2.7503829915076494,1.257132040336728,16.486201900988817,0.0,2.61543202213943,0.035708071663975716,413.5321150533855,1384486.670346643,1384486.879620356
2,eye0,adgbc,loop,194.55922092311084,0.0,1.764330081641674,179.87667093984783,2.745453966781497,1.019556075334549,11.254640994593501,0.0,5.4477371741086245,0.03697001375257969,396.7045801691711,1384486.718471657,1384486.915200288
2,eye0,adgbc,loop,194.55922092311084,0.0,1.764330081641674,179.87667093984783,2.745453966781497,1.019556075334549,11.232246179133654,0.0,5.4477371741086245,0.03697001375257969,396.68218535371125,1384486.718471657,1384486.915220144
36,eye1,2dcpp,loop,95.53011693060398,0.009309034794569016,0.0,8.213640889152884,0.0,3.252499969676137,14.229585882276297,0.0,9.607780957594514,0.09814789518713951,130.94108155928552,1384487.021610235,1384487.047536048
36,eye1,2dcpp,loop,95.53011693060398,0.009309034794569016,0.0,8.213640889152884,0.0,3.252499969676137,14.282740885391831,0.0,9.607780957594514,0.09814789518713951,130.99423656240106,1384487.021610235,1384487.047641029
35,eye0,2dcpp,loop,103.69436210021377,0.014026183634996414,0.0,6.216099020093679,0.0,2.1122528705745935,2.794509055092931,0.0,9.650642052292824,0.062335049733519554,124.54422633163631,1384487.072021239,1384487.083265095
35,eye0,2dcpp,loop,103.69436210021377,0.014026183634996414,0.0,6.216099020093679,0.0,2.1122528705745935,2.751520136371255,0.0,9.650642052292824,0.062335049733519554,124.50123741291463,1384487.072021239,1384487.083306804
47,eye1,2dcpp,loop,106.83596017770469,0.009057112038135529,0.0,3.6621750332415104,0.0,5.05166407674551,12.420380022376776,0.0,12.078080093488097,0.09900890290737152,140.1563254185021,1384487.126216581,1384487.147627105
47,eye1,2dcpp,loop,106.83596017770469,0.009057112038135529,0.0,3.6621750332415104,0.0,5.05166407674551,12.438155012205243,0.0,12.078080093488097,0.09900890290737152,140.17410040833056,1384487.126216581,1384487.147722274
47,eye0,2dcpp,loop,106.39430303126574,0.006881076842546463,0.0,3.943297080695629,0.0,4.844150971621275,32.74778090417385,0.0,13.153742998838425,0.12010405771434307,161.2102601211518,1384487.173779967,1384487.215570017
47,eye0,2dcpp,loop,106.39430303126574,0.006881076842546463,0.0,3.943297080695629,0.0,4.844150971621275,32.69129106774926,0.0,13.153742998838425,0.12010405771434307,161.15377028472722,1384487.173779967,1384487.215645157
59,eye1,2dcpp,loop,107.0692278444767,0.009625917300581932,0.0,4.720084136351943,0.0,4.430904984474182,15.86804399266839,0.0,13.285476015880704,0.12143095955252647,145.50479385070503,1384487.222198936,1384487.247536574
59,eye1,2dcpp,loop,107.0692278444767,0.009625917300581932,0.0,4.720084136351943,0.0,4.430904984474182,15.873369993641973,0.0,13.285476015880704,0.12143095955252647,145.5101198516786,1384487.222198936,1384487.247635763
