process,plugin,model,stage,frame_timestamp,processing_latency_ms,e2e_latency_ms,t_start,t_end
world,UVC_Source,UVC_Source,recent_events,843965.730727,32.435230910778046,70.55081590078771,843965.768840649,843965.80127588
world,UVC_Source,UVC_Source,gl_display,0.0,2.8930429834872484,2.8930429834872484,843965.802254054,843965.805147097
world,UVC_Source,UVC_Source,recent_events,843965.764237,27.681489009410143,69.077854976058,843965.80563146,843965.833312949
world,UVC_Source,UVC_Source,gl_display,0.0,2.8876260621473193,2.8876260621473193,843965.834257979,843965.837145605
world,UVC_Source,UVC_Source,recent_events,843965.797748,27.703949948772788,67.58258596528322,843965.837623044,843965.865326994
world,UVC_Source,UVC_Source,gl_display,0.0,3.0670169508084655,3.0670169508084655,843965.866162289,843965.869229306
world,UVC_Source,UVC_Source,recent_events,843965.831258,31.45699598826468,70.09422604460269,843965.869891527,843965.901348523
world,UVC_Source,UVC_Source,gl_display,0.0,3.042775089852512,3.042775089852512,843965.902064752,843965.905107527
world,UVC_Source,UVC_Source,recent_events,843965.864768,27.44203305337578,68.48334497772157,843965.905807212,843965.933249245
world,UVC_Source,UVC_Source,gl_display,0.0,2.0823630038648844,2.0823630038648844,843965.933515145,843965.935597508
world,UVC_Source,UVC_Source,recent_events,843965.898279,29.077206971123815,67.0153220416978,843965.936214573,843965.96529178
world,UVC_Source,UVC_Source,gl_display,0.0,2.9859470669180155,2.9859470669180155,843965.965640447,843965.968626394
world,UVC_Source,UVC_Source,recent_events,843965.931789,32.055684947408736,69.54870990011841,843965.969278653,843966.001334338
world,UVC_Source,UVC_Source,gl_display,0.0,2.9232940869405866,2.9232940869405866,843966.001674739,843966.004598033
world,UVC_Source,UVC_Source,recent_events,843965.9653,28.16158498171717,68.0444180034101,843966.005179203,843966.033340788
world,UVC_Source,UVC_Source,gl_display,0.0,3.040864015929401,3.040864015929401,843966.033601642,843966.036642506
world,UVC_Source,UVC_Source,recent_events,843965.99881,32.160390983335674,70.51375694572926,843966.037159435,843966.069319826
world,UVC_Source,UVC_Source,gl_display,0.0,3.0840550316497684,3.0840550316497684,843966.069647878,843966.072731933
world,UVC_Source,UVC_Source,recent_events,843966.03232,27.991983923129737,69.05612500850111,843966.073380799,843966.101372783
world,UVC_Source,UVC_Source,gl_display,0.0,3.060059971176088,3.060059971176088,843966.101773508,843966.104833568
world,UVC_Source,UVC_Source,recent_events,843966.065831,27.61973498854786,67.48040101956576,843966.105689363,843966.133309098
world,UVC_Source,UVC_Source,gl_display,0.0,3.0112260719761252,3.0112260719761252,843966.13359554,843966.136606766
world,UVC_Source,UVC_Source,recent_events,843966.099341,32.28194802068174,70.00293803866953,843966.137059628,843966.169341576
world,UVC_Source,UVC_Source,gl_display,0.0,3.0092030065134168,3.0092030065134168,843966.169655184,843966.172664387
world,UVC_Source,UVC_Source,recent_events,843966.132852,27.81084505841136,68.46356205642223,843966.17350315,843966.201313995
world,UVC_Source,UVC_Source,gl_display,0.0,2.942710998468101,2.942710998468101,843966.201726106,843966.204668817
world,UVC_Source,UVC_Source,recent_events,843966.166362,27.93236100114882,66.95545394904912,843966.205383501,843966.233315862
world,UVC_Source,UVC_Source,gl_display,0.0,2.987815998494625,2.987815998494625,843966.233553801,843966.236541617
world,UVC_Source,UVC_Source,recent_events,843966.199872,32.378977979533374,69.50089591555297,843966.236991851,843966.269370829
world,UVC_Source,UVC_Source,gl_display,0.0,2.970846020616591,2.970846020616591,843966.269774485,843966.272745331
world,UVC_Source,UVC_Source,recent_events,843966.233383,28.036341071128845,67.98284396063536,843966.273325763,843966.301362104
world,UVC_Source,UVC_Source,gl_display,0.0,3.022599034011364,3.022599034011364,843966.301747666,843966.304770265
world,UVC_Source,UVC_Source,recent_events,843966.266893,31.929031014442444,70.46819804236293,843966.305428529,843966.33735756
world,UVC_Source,UVC_Source,gl_display,0.0,2.9985089786350727,2.9985089786350727,843966.337657416,843966.340655925
world,UVC_Source,UVC_Source,recent_events,843966.300404,28.14436994958669,68.9799269894138,843966.341237745,843966.369382115
world,UVC_Source,UVC_Source,gl_display,0.0,2.8889470268040895,2.8889470268040895,843966.370635839,843966.373524786
world,UVC_Source,UVC_Source,recent_events,843966.333914,27.373729972168803,67.37228203564882,843966.373910093,843966.401283823
world,UVC_Source,UVC_Source,gl_display,0.0,2.0426410483196378,2.0426410483196378,843966.401825567,843966.403868208
world,UVC_Source,UVC_Source,recent_events,843966.367424,32.98767900560051,69.85173898283392,843966.404285574,843966.437273253
world,UVC_Source,UVC_Source,gl_display,0.0,2.040946972556412,2.040946972556412,843966.437869352,843966.439910299
world,UVC_Source,UVC_Source,recent_events,843966.400935,28.96268805488944,68.32145701628178,843966.440291778,843966.469254466
world,UVC_Source,UVC_Source,gl_display,0.0,2.0566419698297977,2.0566419698297977,843966.469708433,843966.471765075
world,UVC_Source,UVC_Source,recent_events,843966.434445,32.896710094064474,70.82801801152527,843966.472373816,843966.505270526
world,UVC_Source,UVC_Source,gl_display,0.0,2.048464957624674,2.048464957624674,843966.505547645,843966.50759611
world,UVC_Source,UVC_Source,recent_events,843966.467956,29.03834404423833,69.3162539973855,843966.508231721,843966.537270065
world,UVC_Source,UVC_Source,gl_display,0.0,2.0263949409127235,2.0263949409127235,843966.537437352,843966.539463747
world,UVC_Source,UVC_Source,recent_events,843966.501466,29.292671009898186,67.8095860639587,843966.539980821,843966.569273492
world,UVC_Source,UVC_Source,gl_display,0.0,2.033601049333811,2.033601049333811,843966.569452113,843966.571485714
world,UVC_Source,UVC_Source,recent_events,843966.534976,33.28831004910171,70.31080708838999,843966.571996767,843966.605285077
world,UVC_Source,UVC_Source,gl_display,0.0,2.017857041209936,2.017857041209936,843966.60552764,843966.607545497
world,UVC_Source,UVC_Source,recent_events,843966.568487,29.244675999507308,68.8055669888854,843966.608045969,843966.637290645
world,UVC_Source,UVC_Source,gl_display,0.0,2.079149940982461,2.079149940982461,843966.637463964,843966.639543114
world,UVC_Source,UVC_Source,recent_events,843966.601997,29.187444015406072,67.30265193618834,843966.640109863,843966.669297307
world,UVC_Source,UVC_Source,gl_display,0.0,2.052369061857462,2.052369061857462,843966.669481989,843966.671534358
world,UVC_Source,UVC_Source,recent_events,843966.635508,33.33747398573905,69.76824393495917,843966.671936158,843966.705273632
world,UVC_Source,UVC_Source,gl_display,0.0,2.0444620167836547,2.0444620167836547,843966.705461776,843966.707506238
world,UVC_Source,UVC_Source,recent_events,843966.669018,29.332375968806446,68.26737197116017,843966.707950714,843966.73728309
world,UVC_Source,UVC_Source,gl_display,0.0,2.0443840185180306,2.0443840185180306,843966.737836969,843966.739881353
world,UVC_Source,UVC_Source,recent_events,843966.702528,32.960383919999,70.7849309546873,843966.74035034,843966.773310724
world,UVC_Source,UVC_Source,gl_display,0.0,2.105379942804575,2.105379942804575,843966.77387469,843966.77598007
world,UVC_Source,UVC_Source,recent_events,843966.736039,28.78738404251635,69.26010397728533,843966.776510309,843966.805297693
world,UVC_Source,UVC_Source,gl_display,0.0,2.2067290265113115,2.2067290265113115,843966.80654226,843966.808748989
world,UVC_Source,UVC_Source,recent_events,843966.769549,27.99260802567005,67.71317904349416,843966.809268272,843966.83726088
world,UVC_Source,UVC_Source,gl_display,0.0,2.0888190483674407,2.0888190483674407,843966.837709666,843966.839798485
world,UVC_Source,UVC_Source,recent_events,843966.80306,33.061287947930396,70.24219410959631,843966.840239212,843966.8733005
world,UVC_Source,UVC_Source,gl_display,0.0,2.0551789784803987,2.0551789784803987,843966.873837914,843966.875893093
world,UVC_Source,UVC_Source,recent_events,843966.83657,28.97592808585614,68.73889197595417,843966.876330999,843966.905306927
world,UVC_Source,UVC_Source,gl_display,0.0,2.066683955490589,2.066683955490589,843966.905851388,843966.907918072
world,UVC_Source,UVC_Source,recent_events,843966.87008,28.855836018919945,67.1737790107727,843966.908395889,843966.937251725
world,UVC_Source,UVC_Source,gl_display,0.0,2.03797803260386,2.03797803260386,843966.937798498,843966.939836476
world,UVC_Source,UVC_Source,recent_events,843966.903591,32.93670900166035,69.6708339964971,843966.940323156,843966.973259865
world,UVC_Source,UVC_Source,gl_display,0.0,2.027705078944564,2.027705078944564,843966.973761061,843966.975788766
world,UVC_Source,UVC_Source,recent_events,843966.937101,29.089595074765384,68.20789899211377,843966.976216337,843967.005305932
world,UVC_Source,UVC_Source,gl_display,0.0,2.062389045022428,2.062389045022428,843967.00591211,843967.007974499
world,UVC_Source,UVC_Source,recent_events,843966.970612,32.94224792625755,70.7466050516814,843967.008414263,843967.041356511
world,UVC_Source,UVC_Source,gl_display,0.0,2.9954779893159866,2.9954779893159866,843967.042384534,843967.045380012
world,UVC_Source,UVC_Source,recent_events,843967.004122,27.279198984615505,69.2284080432728,843967.046069109,843967.073348308
world,UVC_Source,UVC_Source,gl_display,0.0,2.9285020427778363,2.9285020427778363,843967.074213323,843967.077141825
world,UVC_Source,UVC_Source,recent_events,843967.037632,27.531364001333714,67.64809100423008,843967.077746423,843967.105277787
world,UVC_Source,UVC_Source,gl_display,0.0,2.1126390201970935,2.1126390201970935,843967.105799501,843967.10791214
world,UVC_Source,UVC_Source,recent_events,843967.071143,32.87998400628567,70.15562790911645,843967.108416115,843967.141296099
world,UVC_Source,UVC_Source,gl_display,0.0,2.1781669929623604,2.1781669929623604,843967.141563642,843967.143741809
world,UVC_Source,UVC_Source,recent_events,843967.104653,29.18270498048514,68.63967899698764,843967.144106942,843967.173289647
world,UVC_Source,UVC_Source,gl_display,0.0,2.1089770598337054,2.1089770598337054,843967.173575175,843967.175684152
world,UVC_Source,UVC_Source,recent_events,843967.138164,29.256803914904594,67.1369320480153,843967.176042068,843967.205298872
world,UVC_Source,UVC_Source,gl_display,0.0,2.094515017233789,2.094515017233789,843967.205543419,843967.207637934
world,UVC_Source,UVC_Source,recent_events,843967.171674,33.22618000674993,69.64245601557195,843967.20808862,843967.2413148
world,UVC_Source,UVC_Source,gl_display,0.0,2.0828619599342346,2.0828619599342346,843967.241511487,843967.243594349
world,UVC_Source,UVC_Source,recent_events,843967.205184,29.255599016323686,68.1636220542714,843967.244089664,843967.273345263
world,UVC_Source,UVC_Source,gl_display,0.0,2.0666089840233326,2.0666089840233326,843967.273608698,843967.275675307
world,UVC_Source,UVC_Source,recent_events,843967.238695,33.1616559997201,70.61699300538749,843967.276148427,843967.309310083
world,UVC_Source,UVC_Source,gl_display,0.0,2.393056987784803,2.393056987784803,843967.309581273,843967.31197433
world,UVC_Source,UVC_Source,recent_events,843967.272205,28.929512947797775,69.07214689999819,843967.312345391,843967.341274904
world,UVC_Source,UVC_Source,gl_display,0.0,2.3324000649154186,2.3324000649154186,843967.34145387,843967.34378627
world,UVC_Source,UVC_Source,recent_events,843967.305716,29.106731992214918,67.5859620096162,843967.344193644,843967.373300376
world,UVC_Source,UVC_Source,gl_display,0.0,2.002006978727877,2.002006978727877,843967.373474961,843967.375476968
world,UVC_Source,UVC_Source,recent_events,843967.339226,33.42976700514555,70.04224800039083,843967.37583629,843967.409266057
world,UVC_Source,UVC_Source,gl_display,0.0,2.0189109491184354,2.0189109491184354,843967.409427582,843967.411446493
world,UVC_Source,UVC_Source,recent_events,843967.372736,29.461361002177,68.60262004192919,843967.411875182,843967.441336543
world,UVC_Source,UVC_Source,gl_display,0.0,2.013797056861222,2.013797056861222,843967.441650372,843967.443664169
world,UVC_Source,UVC_Source,recent_events,843967.406247,28.989111888222396,67.05222697928548,843967.44430802,843967.473297132
world,UVC_Source,UVC_Source,gl_display,0.0,2.1179739851504564,2.1179739851504564,843967.473563538,843967.475681512
world,UVC_Source,UVC_Source,recent_events,843967.439757,33.05796894710511,69.6019260212779,843967.476298974,843967.509356943
world,UVC_Source,UVC_Source,gl_display,0.0,2.031042007729411,2.031042007729411,843967.50952573,843967.511556772
world,UVC_Source,UVC_Source,recent_events,843967.473268,29.377104016020894,68.01490404177457,843967.511903291,843967.541280395
world,UVC_Source,UVC_Source,gl_display,0.0,2.100109006278217,2.100109006278217,843967.541451766,843967.543551875
world,UVC_Source,UVC_Source,recent_events,843967.506778,33.195912023074925,70.6147359451279,843967.544193943,843967.577389855
world,UVC_Source,UVC_Source,gl_display,0.0,2.9544070130214095,2.9544070130214095,843967.577810476,843967.580764883
world,UVC_Source,UVC_Source,recent_events,843967.540288,27.846314013004303,69.15832601953298,843967.581595737,843967.609442051
world,UVC_Source,UVC_Source,gl_display,0.0,2.998576033860445,2.998576033860445,843967.610042712,843967.613041288
world,UVC_Source,UVC_Source,recent_events,843967.573799,27.58402400650084,67.61066394392401,843967.613822224,843967.641406248
world,UVC_Source,UVC_Source,gl_display,0.0,2.984065911732614,2.984065911732614,843967.641813843,843967.644797909
world,UVC_Source,UVC_Source,recent_events,843967.607309,31.890204059891403,70.11375005822629,843967.645529234,843967.677419438
world,UVC_Source,UVC_Source,gl_display,0.0,2.1112810354679823,2.1112810354679823,843967.677803874,843967.679915155
world,UVC_Source,UVC_Source,recent_events,843967.64082,28.677811031229794,68.6163529753685,843967.68075501,843967.709432821
world,UVC_Source,UVC_Source,gl_display,0.0,2.1996020805090666,2.1996020805090666,843967.709862802,843967.712062404
world,UVC_Source,UVC_Source,recent_events,843967.67433,28.66566099692136,67.0749309938401,843967.71273503,843967.741400691
world,UVC_Source,UVC_Source,gl_display,0.0,2.2558990167453885,2.2558990167453885,843967.741708772,843967.743964671
world,UVC_Source,UVC_Source,recent_events,843967.70784,32.69298595841974,69.44867793936282,843967.744593148,843967.777286134
world,UVC_Source,UVC_Source,gl_display,0.0,2.033894998021424,2.033894998021424,843967.778680276,843967.780714171
world,UVC_Source,UVC_Source,recent_events,843967.741351,23.61013402696699,67.91523797437549,843967.785654939,843967.809265073
world,UVC_Source,UVC_Source,gl_display,0.0,2.1318120416253805,2.1318120416253805,843967.841851707,843967.843983519
world,UVC_Source,UVC_Source,recent_events,843967.774861,0.11102494318038225,81.56840002629906,843967.85631664,843967.856427665
world,UVC_Source,UVC_Source,gl_display,0.0,15.719764051027596,15.719764051027596,843967.85670755,843967.872427314
world,UVC_Source,UVC_Source,recent_events,843967.808372,4.351443029008806,68.93704296089709,843967.872955969,843967.877307412
world,UVC_Source,UVC_Source,gl_display,0.0,2.064084983430803,2.064084983430803,843967.889055496,843967.891119581
world,UVC_Source,UVC_Source,recent_events,843967.841882,17.834920901805162,67.51511106267571,843967.891560303,843967.909395224
world,UVC_Source,UVC_Source,gl_display,0.0,2.0539439283311367,2.0539439283311367,843967.909837358,843967.911891302
world,UVC_Source,UVC_Source,recent_events,843967.875392,33.03917299490422,69.92266501765698,843967.912272607,843967.94531178
world,UVC_Source,UVC_Source,gl_display,0.0,2.0485500572249293,2.0485500572249293,843967.945561101,843967.947609651
world,UVC_Source,UVC_Source,recent_events,843967.908903,29.36557901557535,68.42113402672112,843967.947955754,843967.977321333
world,UVC_Source,UVC_Source,gl_display,0.0,2.038153004832566,2.038153004832566,843967.977622302,843967.979660455
world,UVC_Source,UVC_Source,recent_events,843967.942413,33.24825700838119,70.91148791369051,843967.980073264,843968.013321521
world,UVC_Source,UVC_Source,gl_display,0.0,2.035303972661495,2.035303972661495,843968.023428168,843968.025463472
world,UVC_Source,UVC_Source,recent_events,843967.975924,19.385779974982142,69.42855101078749,843968.025963672,843968.045349452
world,UVC_Source,UVC_Source,gl_display,0.0,2.017181017436087,2.017181017436087,843968.090376706,843968.092393887
world,UVC_Source,UVC_Source,recent_events,843968.009434,0.06944290362298489,83.34815001580864,843968.092711513,843968.092780956
world,UVC_Source,UVC_Source,recent_events,843968.042944,20.38017299491912,70.35527599509805,843968.092917175,843968.113297348
world,UVC_Source,UVC_Source,gl_display,0.0,1.9775469554588199,1.9775469554588199,843968.124109203,843968.12608675
world,UVC_Source,UVC_Source,recent_events,843968.076455,18.95746903028339,68.83532600477338,843968.126331094,843968.145288563
world,UVC_Source,UVC_Source,gl_display,0.0,1.9732590299099684,1.9732590299099684,843968.145622136,843968.147595395
world,UVC_Source,UVC_Source,recent_events,843968.109965,29.647207004018128,67.53602006938308,843968.147847695,843968.177494902
world,UVC_Source,UVC_Source,gl_display,0.0,9.709585108794272,9.709585108794272,843968.178042515,843968.1877521
world,UVC_Source,UVC_Source,recent_events,843968.143476,24.77211505174637,70.11868990957737,843968.188815994,843968.213588109
world,UVC_Source,UVC_Source,gl_display,0.0,10.111707029864192,10.111707029864192,843968.217767296,843968.227879003
world,UVC_Source,UVC_Source,recent_events,843968.176986,16.715222038328648,68.60556500032544,843968.22886899,843968.245584212
world,UVC_Source,UVC_Source,gl_display,0.0,10.034737992100418,10.034737992100418,843968.247749189,843968.257783927
world,UVC_Source,UVC_Source,recent_events,843968.210496,21.513005951419473,70.83543401677161,843968.259815871,843968.281328877
world,UVC_Source,UVC_Source,gl_display,0.0,2.0164120942354202,2.0164120942354202,843968.281904229,843968.283920641
world,UVC_Source,UVC_Source,recent_events,843968.244007,29.06819898635149,69.36394795775414,843968.284299473,843968.313367672
world,UVC_Source,UVC_Source,gl_display,0.0,2.345395041629672,2.345395041629672,843968.313922163,843968.316267558
world,UVC_Source,UVC_Source,recent_events,843968.277517,28.747046017087996,68.0117979645729,843968.316774727,843968.345521773
world,UVC_Source,UVC_Source,gl_display,0.0,9.95118694845587,9.95118694845587,843968.347635813,843968.357587
world,UVC_Source,UVC_Source,recent_events,843968.311028,22.381264017894864,70.27070398908108,843968.358915935,843968.381297199
world,UVC_Source,UVC_Source,gl_display,0.0,1.949805999174714,1.949805999174714,843968.381736434,843968.38368624
world,UVC_Source,UVC_Source,recent_events,843968.344538,29.41339393146336,68.78000299911946,843968.383901554,843968.413314948
world,UVC_Source,UVC_Source,gl_display,0.0,2.040961990132928,2.040961990132928,843968.414154246,843968.416195208
world,UVC_Source,UVC_Source,recent_events,843968.378048,28.781424975022674,67.29714700486511,843968.416561506,843968.445342931
world,UVC_Source,UVC_Source,gl_display,0.0,2.0703970221802592,2.0703970221802592,843968.445935452,843968.448005849
world,UVC_Source,UVC_Source,recent_events,843968.411559,32.98041899688542,69.77131392341107,843968.448348085,843968.481328504
world,UVC_Source,UVC_Source,gl_display,0.0,1.9957390613853931,1.9957390613853931,843968.481687379,843968.483683118
world,UVC_Source,UVC_Source,recent_events,843968.445069,29.330753022804856,68.25693103019148,843968.483992203,843968.513322956
world,UVC_Source,UVC_Source,gl_display,0.0,1.9884469220414758,1.9884469220414758,843968.513489746,843968.515478193
world,UVC_Source,UVC_Source,recent_events,843968.47858,33.71110500302166,70.97252504900098,843968.515834769,843968.549545874
world,UVC_Source,UVC_Source,gl_display,0.0,9.632240980863571,9.632240980863571,843968.550074672,843968.559706913
world,UVC_Source,UVC_Source,recent_events,843968.51209,16.926232958212495,69.21515497379005,843968.564377482,843968.581303715
world,UVC_Source,UVC_Source,gl_display,0.0,1.9518900662660599,1.9518900662660599,843968.581431769,843968.583383659
world,UVC_Source,UVC_Source,recent_events,843968.5456,29.67066806741059,67.73045007139444,843968.583657007,843968.613327675
world,UVC_Source,UVC_Source,gl_display,0.0,2.067976980470121,2.067976980470121,843968.613564545,843968.615632522
world,UVC_Source,UVC_Source,recent_events,843968.579111,28.61036208923906,70.24745095986873,843968.620745373,843968.649355735
world,UVC_Source,UVC_Source,gl_display,0.0,2.033873926848173,2.033873926848173,843968.649544607,843968.651578481
world,UVC_Source,UVC_Source,recent_events,843968.612621,29.394572018645704,68.69975896552205,843968.651923929,843968.681318501
world,UVC_Source,UVC_Source,gl_display,0.0,1.9851800752803683,1.9851800752803683,843968.681470932,843968.683456112
world,UVC_Source,UVC_Source,recent_events,843968.646132,29.547634068876505,67.16087192762643,843968.683743772,843968.713291406
world,UVC_Source,UVC_Source,gl_display,0.0,1.9523579394444823,1.9523579394444823,843968.713440767,843968.715393125
world,UVC_Source,UVC_Source,recent_events,843968.679642,33.62196509260684,69.69179201405495,843968.715710552,843968.749332517
world,UVC_Source,UVC_Source,gl_display,0.0,1.9921769853681326,1.9921769853681326,843968.749465007,843968.751457184
world,UVC_Source,UVC_Source,recent_events,843968.713152,29.53006699681282,68.22150596417487,843968.751842023,843968.78137209
world,UVC_Source,UVC_Source,gl_display,0.0,1.9909190014004707,1.9909190014004707,843968.781591602,843968.783582521
world,UVC_Source,UVC_Source,recent_events,843968.746663,33.44922896940261,70.7256430760026,843968.783938145,843968.817387374
world,UVC_Source,UVC_Source,gl_display,0.0,1.9864739151671529,1.9864739151671529,843968.817706058,843968.819692532
world,UVC_Source,UVC_Source,recent_events,843968.780173,28.917107032611966,69.20155207626522,843968.820456235,843968.849373342
world,UVC_Source,UVC_Source,gl_display,0.0,2.0135350059717894,2.0135350059717894,843968.849734893,843968.851748428
world,UVC_Source,UVC_Source,recent_events,843968.813684,28.826031950302422,67.65529792755842,843968.852511193,843968.881337225
world,UVC_Source,UVC_Source,gl_display,0.0,2.9988980386406183,2.9988980386406183,843968.881769281,843968.884768179
world,UVC_Source,UVC_Source,recent_events,843968.847194,31.121190055273473,70.26617496740073,843968.886335506,843968.917456696
world,UVC_Source,UVC_Source,gl_display,0.0,2.6816120371222496,2.6816120371222496,843968.917930926,843968.920612538
world,UVC_Source,UVC_Source,recent_events,843968.981236,0.17827190458774567,80.61000902671367,843969.061665444,843969.061843716
world,UVC_Source,UVC_Source,gl_display,0.0,3.0502539593726397,3.0502539593726397,843969.062433787,843969.065484041
