frame_id,process,model,session_type,phase,ingest_ms,roi_ms,preprocess_ms,inference_ms,ellipse_fit_ms,filter_ms,pye3d_ms,ipc_transport_ms,gaze_mapping_ms,render_ms,buffer_swap_ms,total_system_latency_ms,t_start,t_end
2024,eye0,adgbc_trt_one_euro,calibration,boot,18.878982169553638,0.0,0.45530893839895725,1.4934670180082321,0.4081679508090019,0.011273892596364021,1.0863139759749174,52.96917096711695,0.0,22.804832085967064,0.06904383189976215,98.17656083032489,1889668.442732022,1889668.499237359
2024,eye0,adgbc_trt_one_euro,calibration,loop,18.878982169553638,0.0,0.45530893839895725,1.4934670180082321,0.4081679508090019,0.011273892596364021,1.0863139759749174,52.990016993135214,0.0,22.804832085967064,0.06904383189976215,98.19740685634315,1889668.442732022,1889668.499269233
2031,eye1,adgbc_trt_one_euro,calibration,loop,12.522913049906492,0.0,0.4734161775559187,1.7906969878822565,0.3871270455420017,0.010698102414608002,0.7592991460114717,49.15757500566542,0.0,22.804832085967064,0.06904383189976215,87.975601432845,1889668.446649038,1889668.499291153
2031,eye1,adgbc_trt_one_euro,calibration,loop,12.522913049906492,0.0,0.4734161775559187,1.7906969878822565,0.3871270455420017,0.010698102414608002,0.7592991460114717,49.171574879437685,0.0,22.804832085967064,0.06904383189976215,87.98960130661726,1889668.446649038,1889668.499315098
2025,eye0,adgbc_trt_one_euro,calibration,loop,14.583980198949575,0.0,0.3909869119524956,1.0194340720772743,1.3037919998168945,0.00909389927983284,0.8837159257382154,49.15930307470262,0.0,22.804832085967064,0.06904383189976215,90.22418200038373,1889668.446505585,1889668.499334778
2025,eye0,adgbc_trt_one_euro,calibration,loop,14.583980198949575,0.0,0.3909869119524956,1.0194340720772743,1.3037919998168945,0.00909389927983284,0.8837159257382154,49.16875413618982,0.0,22.804832085967064,0.06904383189976215,90.23363306187093,1889668.446505585,1889668.499358078
2027,eye0,adgbc_trt_one_euro,calibration,loop,11.600080877542496,0.0,0.45492383651435375,1.0656490921974182,1.247586915269494,0.009899027645587921,0.9533970151096582,35.91803787276149,0.0,22.804832085967064,0.06904383189976215,74.12345055490732,1889668.45966012,1889668.499377801
2027,eye0,adgbc_trt_one_euro,calibration,loop,11.600080877542496,0.0,0.45492383651435375,1.0656490921974182,1.247586915269494,0.009899027645587921,0.9533970151096582,35.92359903268516,0.0,22.804832085967064,0.06904383189976215,74.129011714831,1889668.45966012,1889668.499399507
2032,eye1,adgbc_trt_one_euro,calibration,loop,17.465330893173814,0.0,0.4616898950189352,1.9952959846705198,0.3840401768684387,0.009973999112844467,0.9616338647902012,35.88285483419895,0.0,22.804832085967064,0.06904383189976215,80.03469556570053,1889668.459660379,1889668.499420214
2032,eye1,adgbc_trt_one_euro,calibration,loop,17.465330893173814,0.0,0.4616898950189352,1.9952959846705198,0.3840401768684387,0.009973999112844467,0.9616338647902012,35.88897897861898,0.0,22.804832085967064,0.06904383189976215,80.04081971012056,1889668.459660379,1889668.499441636
2033,eye1,adgbc_trt_one_euro,calibration,loop,13.507585972547531,0.0,0.38140686228871346,0.942824175581336,0.3306278958916664,0.00820215791463852,0.8593969978392124,33.10663183219731,0.0,22.804832085967064,0.06904383189976215,72.01055181212723,1889668.463771197,1889668.49945983
2033,eye1,adgbc_trt_one_euro,calibration,loop,13.507585972547531,0.0,0.38140686228871346,0.942824175581336,0.3306278958916664,0.00820215791463852,0.8593969978392124,33.11256808228791,0.0,22.804832085967064,0.06904383189976215,72.01648806221783,1889668.463771197,1889668.499479966
2028,eye0,adgbc_trt_one_euro,calibration,loop,11.225441936403513,0.0,0.37666107527911663,1.0047019459307194,0.32601901330053806,0.008391914889216423,0.931532820686698,29.435476986691356,0.0,22.804832085967064,0.06904383189976215,66.18210161104798,1889668.467354262,1889668.499497176
2028,eye0,adgbc_trt_one_euro,calibration,loop,11.225441936403513,0.0,0.37666107527911663,1.0047019459307194,0.32601901330053806,0.008391914889216423,0.931532820686698,29.441094025969505,0.0,22.804832085967064,0.06904383189976215,66.18771865032613,1889668.467354262,1889668.499517223
2034,eye1,adgbc_trt_one_euro,calibration,loop,12.2964798938483,0.0,0.374780036509037,1.007474958896637,0.3291759639978409,0.00837608240544796,0.8558130357414484,26.270231930539012,0.0,22.804832085967064,0.06904383189976215,64.01620781980455,1889668.470630211,1889668.499535369
2034,eye1,adgbc_trt_one_euro,calibration,loop,12.2964798938483,0.0,0.374780036509037,1.007474958896637,0.3291759639978409,0.00837608240544796,0.8558130357414484,26.277442229911685,0.0,22.804832085967064,0.06904383189976215,64.02341811917722,1889668.470630211,1889668.499556908
2037,eye1,adgbc_trt_one_euro,calibration,loop,15.711782034486532,0.0,0.5784011445939541,1.8407918978482485,1.7983010038733482,0.011831987649202347,1.1033699847757816,15.512604964897037,0.0,1.638246001675725,0.03052409738302231,38.22585311718285,1889668.498253429,1889668.51918742
2037,eye1,adgbc_trt_one_euro,calibration,loop,15.711782034486532,0.0,0.5784011445939541,1.8407918978482485,1.7983010038733482,0.011831987649202347,1.1033699847757816,15.532312914729118,0.0,1.638246001675725,0.03052409738302231,38.24556106701493,1889668.498253429,1889668.519217502
2031,eye0,adgbc_trt_one_euro,calibration,loop,16.696643084287643,0.0,1.1099460534751415,1.5249839052557945,2.7512130327522755,0.012506963685154915,1.1963711585849524,15.523934038355947,0.0,1.638246001675725,0.03052409738302231,40.484368335455656,1889668.497033637,1889668.519238053
