process,plugin,model,phase,sample_count,processing_latency_ms,std_latency_ms,min_latency_ms,max_latency_ms,p95_latency_ms,e2e_latency_ms,t_start,t_end
world,UVC_Source,UVC_Source,boot,1,175.9517090395093,0.0,175.9517090395093,175.9517090395093,175.9517090395093,175.9517090395093,861397.481407834,861397.657359543
world,UVC_Source,UVC_Source,loop,30,26.63749449032669,4.783193143996719,17.564298934303224,33.123736968263984,33.05321151856333,68.88071749126539,861397.657359543,861398.660808477
world,UVC_Source,UVC_Source,loop,30,29.859608931777377,2.028410209148395,27.17472903896123,33.120746025815606,32.98297849833034,68.83498924241091,861398.660808477,861399.664900743
world,UVC_Source,UVC_Source,loop,30,24.836169726525743,10.296271689527986,0.08839706424623728,33.190135029144585,32.95991430641152,70.98293019613872,861399.664900743,861400.673155537
world,UVC_Source,UVC_Source,loop,27,24.53932255351295,8.200953199366383,0.10955706238746643,33.036830951459706,32.82721451250836,70.2386421918938,861400.673155537,861401.67694939
world,UVC_Source,UVC_Source,loop,30,29.478661603449535,2.0923675697295403,26.317810988985002,33.06154301390052,32.62820158852264,68.8603149028495,861401.67694939,861402.681031713
world,UVC_Source,UVC_Source,loop,30,29.62092033121735,2.044611462139992,26.86499000992626,33.08566694613546,32.89434432517737,68.92586179698507,861402.681031713,861403.689047756
world,UVC_Source,UVC_Source,loop,30,29.56525969784707,1.9193776482386786,27.575065032579005,33.08158507570624,32.65626595239155,68.97810413890208,861403.689047756,861404.693081076
world,UVC_Source,UVC_Source,loop,30,29.2730719045115,2.3280958319766194,23.024484049528837,32.865431043319404,32.65615405398421,68.90182780334726,861404.693081076,861405.697050416
world,UVC_Source,UVC_Source,loop,30,29.54248279177894,2.1512895004750274,26.168370968662202,33.225993043743074,32.895752030890435,69.10006296432887,861405.697050416,861406.70516794
world,UVC_Source,UVC_Source,loop,30,29.537286997462314,2.0770711280501057,25.786689948290586,33.19382492918521,32.841041730716825,69.16031939908862,861406.70516794,861407.709218202
world,UVC_Source,UVC_Source,loop,30,29.477460542693734,2.128862714672561,25.517394999042153,33.29755796585232,32.82652627094649,68.94942137878388,861407.709218202,861408.713224458
world,UVC_Source,UVC_Source,loop,30,29.39236727155124,2.075815261259854,26.774083962664008,33.02235796581954,32.92735801660456,69.28503490053117,861408.713224458,861409.721263146
world,UVC_Source,UVC_Source,loop,30,29.38673497410491,2.14282598867024,26.951370993629098,33.03338005207479,32.91500331251882,69.2162740859203,861409.721263146,861410.725284744
world,UVC_Source,UVC_Source,loop,30,28.84890429753189,2.7121716346690743,19.743567914702,33.2365520298481,32.79030942940153,69.17745549386989,861410.725284744,861411.729589413
world,UVC_Source,UVC_Source,loop,30,24.861445580609143,5.052246303974274,14.746565953828394,32.28392906021327,31.751863862155005,69.49433582679679,861411.729589413,861412.737626021
world,UVC_Source,UVC_Source,loop,30,24.421541664438944,4.177138643081555,13.438308029435575,32.89377503097057,30.766211153240867,69.44960857508704,861412.737626021,861413.741632931
world,UVC_Source,UVC_Source,loop,30,23.33671336915965,5.7857259619523,0.37967099342495203,31.012243940494955,29.658035770989947,69.58769622336452,861413.741632931,861414.74847071
world,UVC_Source,UVC_Source,loop,30,25.083621610732127,4.201271857399684,13.54309101589024,31.405240995809436,30.881430563749745,69.67193873909612,861414.74847071,861415.753725443
world,UVC_Source,UVC_Source,loop,30,25.407155176314216,5.6358422725241475,0.6775670917704701,30.370518914423883,30.239735229406506,69.58774498974283,861415.753725443,861416.757499676
world,UVC_Source,UVC_Source,loop,30,24.57811599985386,4.693199776021732,14.532936038449407,31.964521040208638,31.599176349118352,69.66856610573207,861416.757499676,861417.76169911
world,UVC_Source,UVC_Source,loop,30,24.150312299995374,5.838195977720221,10.095320991240442,32.94790897052735,31.8894826923497,69.76380133225273,861417.76169911,861418.769981618
world,UVC_Source,UVC_Source,loop,30,25.19677396242817,4.024240866111359,17.365298001095653,31.62050503306091,31.474801967851818,69.70120563637465,861418.769981618,861419.773653777
world,UVC_Source,UVC_Source,loop,30,26.116747517759602,3.5491246596074535,18.710539094172418,31.788751017302275,30.719206389039755,69.85136665947114,861419.773653777,861420.77773646
world,UVC_Source,UVC_Source,loop,30,25.41301386275639,4.631807466965835,13.939645024947822,32.829269068315625,32.15114765916951,69.80623363827665,861420.77773646,861421.785795882
world,UVC_Source,UVC_Source,loop,30,24.896714459949482,4.464768107477885,14.781735022552311,33.063312992453575,31.33619264699518,69.90171163342893,861421.785795882,861422.789978905
world,UVC_Source,UVC_Source,loop,30,25.57731894776225,4.2270496495419865,13.40342394541949,31.948099960573018,31.034329487010837,69.8933858346815,861422.789978905,861423.793779693
world,UVC_Source,UVC_Source,loop,30,24.74177434341982,4.405220597757994,15.832119039259851,31.833065091632307,31.56207717838697,69.87676579349984,861423.793779693,861424.802305257
world,UVC_Source,UVC_Source,loop,30,25.511593643265467,4.958882609335627,7.772371056489646,32.35604299698025,31.277090834919356,70.01749709015712,861424.802305257,861425.806054005
world,UVC_Source,UVC_Source,loop,30,25.811278610490263,4.651979050803232,10.360499029047787,32.676908071152866,32.309230242390186,69.94396712398157,861425.806054005,861426.80995245
world,UVC_Source,UVC_Source,loop,30,25.163477181922644,4.842351374539137,8.963146014139056,32.53479697741568,29.742718389024958,70.08687269020204,861426.80995245,861427.818341055
world,UVC_Source,UVC_Source,loop,30,24.637364568964887,5.093464985985102,7.664907956495881,32.22849895246327,30.080455250572413,70.20923790987581,861427.818341055,861428.82230401
world,UVC_Source,UVC_Source,loop,30,25.680627301335335,4.78156244744415,12.809638981707394,32.124958001077175,30.52036526496522,70.0364174049658,861428.82230401,861429.826300611
world,UVC_Source,UVC_Source,loop,30,23.178335861302912,4.573622283612724,16.979015083052218,32.88410999812186,30.74881660286337,70.33560280300055,861429.826300611,861430.834505328
world,UVC_Source,UVC_Source,loop,30,22.3745043311889,4.117194133185095,13.599956058897078,31.191946007311344,28.984036127803837,70.47827819284673,861430.834505328,861431.838410585
