process,plugin,model,stage,frame_timestamp,processing_latency_ms,e2e_latency_ms,t_start,t_end
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.00041408929973840714,0.00041408929973840714,844496.480461716,844496.48046213
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,198.97118594963104,198.97118594963104,844496.613640759,844496.812611945
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.587063,198.98827793076634,225.5612910958007,844496.613635253,844496.812623531
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0037979334592819214,0.0037979334592819214,844496.813085517,844496.813089315
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.247354925610125,4.247354925610125,844496.819925721,844496.824173076
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.804927,4.255961976014078,19.252440077252686,844496.819922569,844496.824178531
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.9479489205405116,3.9479489205405116,844496.824317691,844496.82826564
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.812996,3.955497988499701,15.275519923307002,844496.824315255,844496.828270753
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.818384953774512,3.818384953774512,844496.829545664,844496.833364049
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.821065,3.8255759282037616,12.304623960517347,844496.829543287,844496.833368863
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.002695014700293541,0.002695014700293541,844496.833572173,844496.833574868
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.798293066211045,3.798293066211045,844496.837567666,844496.841365959
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.829134,3.805938991717994,12.238012976013124,844496.837565294,844496.841371233
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.449944947846234,9.449944947846234,844496.845643189,844496.855093134
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.837203,9.458018001168966,17.896088073030114,844496.845640359,844496.855098377
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.48504502046853304,0.48504502046853304,844496.855275787,844496.855760832
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.624822991900146,4.624822991900146,844496.856060663,844496.860685486
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.845272,4.632276017218828,15.419512055814266,844496.856058372,844496.860690648
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,7.218762068077922,7.218762068077922,844496.861597091,844496.868815853
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.853341,7.228162023238838,15.48168493900448,844496.861593782,844496.868821944
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.704139031469822,3.704139031469822,844496.869670849,844496.873374988
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.86141,3.710828023031354,11.970798950642347,844496.869669123,844496.873379951
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0027460046112537384,0.0027460046112537384,844496.873691615,844496.873694361
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.085069987922907,4.085069987922907,844496.877615148,844496.881700218
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.869479,4.091977025382221,12.227118015289307,844496.87761328,844496.881705257
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.087861976586282,4.087861976586282,844496.88558852,844496.889676382
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.877548,4.094755044206977,12.134207994677126,844496.885586584,844496.889681339
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.585195099934936,4.585195099934936,844496.893548135,844496.89813333
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.885617,4.5913399662822485,12.52146193291992,844496.89354639,844496.89813773
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0026740599423646927,0.0026740599423646927,844496.898388809,844496.898391483
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.8743079639971256,3.8743079639971256,844496.901589714,844496.905464022
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.893686,3.8814489962533116,11.78407995030284,844496.901587841,844496.90546929
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.7055090069770813,3.7055090069770813,844496.909585578,844496.913291087
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.901755,3.7123780930414796,11.542142950929701,844496.909583872,844496.91329625
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.8302470929920673,3.8302470929920673,844496.917599898,844496.921430145
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.909824,3.836498945020139,11.61139307077974,844496.917598178,844496.921434677
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.10756996925920248,0.10756996925920248,844496.921814047,844496.921921617
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.7262040423229337,3.7262040423229337,844496.92598676,844496.929712964
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.917893,3.7322890711948276,11.825330089777708,844496.925985234,844496.929717523
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.802695993334055,10.802695993334055,844496.933567042,844496.944369738
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.925963,10.81156195141375,18.41480191797018,844496.933565152,844496.944376714
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.004010973498225212,0.004010973498225212,844496.944700396,844496.944704407
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.160934994928539,10.160934994928539,844496.945278123,844496.955439058
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.934032,10.17054496333003,21.41508599743247,844496.945275413,844496.955445958
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.930316940881312,9.930316940881312,844496.955583035,844496.965513352
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.942101,9.939209092408419,23.420067969709635,844496.955580768,844496.965519977
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.13931794092059135,0.13931794092059135,844496.965808355,844496.965947673
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.992445004172623,9.992445004172623,844496.966424542,844496.976416987
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.958239,10.00156404916197,18.185757915489376,844496.966422252,844496.976423816
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.024826042354107,10.024826042354107,844496.97655953,844496.986584356
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.966308,10.0349789718166,20.28494398109615,844496.976556924,844496.986591903
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.003420049324631691,0.003420049324631691,844496.986859018,844496.986862438
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.77185694500804,9.77185694500804,844496.98719529,844496.996967147
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.974377,9.781450033187866,22.59862096980214,844496.987193077,844496.996974527
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.824016941711307,4.824016941711307,844496.997201908,844497.002025925
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.982446,4.831260070204735,19.585945992730558,844496.997199858,844497.002031118
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.476072965189815,4.476072965189815,844497.002122452,844497.006598525
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.990515,4.482486052438617,16.089098993688822,844497.00212081,844497.006603296
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0019449507817626,0.0019449507817626,844497.006856497,844497.006858442
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,5.058862967416644,5.058862967416644,844497.009682102,844497.014740965
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844496.998584,5.0660810666158795,16.16330398246646,844497.009680365,844497.014746446
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.079372971318662,4.079372971318662,844497.017622496,844497.021701869
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.006653,4.085527034476399,15.053972019813955,844497.017620728,844497.021706255
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.7081389455124736,3.7081389455124736,844497.025592676,844497.029300815
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.014722,3.713976009748876,14.583871001377702,844497.025591141,844497.029305117
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.002385932020843029,0.002385932020843029,844497.029484617,844497.029487003
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.078268073499203,4.078268073499203,844497.033577313,844497.037655581
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.022791,4.0840680012479424,14.869758044369519,844497.033575872,844497.03765994
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.990032011643052,3.990032011643052,844497.041558785,844497.045548817
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.03086,3.9961119182407856,14.69439489301294,844497.041557298,844497.04555341
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.949417034164071,3.949417034164071,844497.050008071,844497.053957488
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.038929,3.955508000217378,15.033736010082066,844497.050006513,844497.053962021
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0020309817045927048,0.0020309817045927048,844497.054130193,844497.054132224
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.7871350068598986,3.7871350068598986,844497.057586969,844497.061374104
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.046998,3.793598967604339,14.381380984559655,844497.057585129,844497.061378728
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.955954966135323,4.955954966135323,844497.065571034,844497.070526989
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.055067,4.96290298178792,15.46580099966377,844497.065569036,844497.070531939
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,5.616215988993645,5.616215988993645,844497.073622586,844497.079238802
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.063136,5.622755968943238,16.10833709128201,844497.073620788,844497.079243544
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0022209715098142624,0.0022209715098142624,844497.079536299,844497.07953852
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.62508299946785,10.62508299946785,844497.081661891,844497.092286974
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.071205,10.634993901476264,21.090252907015383,844497.081659242,844497.092294236
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,5.263821920379996,5.263821920379996,844497.092436937,844497.097700759
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.079274,5.27054094709456,18.431770033203065,844497.092434496,844497.097705037
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.15285005792975426,0.15285005792975426,844497.097976376,844497.098129226
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.04248799290508,10.04248799290508,844497.098548391,844497.108590879
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.087343,10.051819030195475,21.256103995256126,844497.098546223,844497.108598042
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.035056970082223,10.035056970082223,844497.108740831,844497.118775888
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.095412,10.04418299999088,23.371928022243083,844497.108738717,844497.1187829
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0026050256565213203,0.0026050256565213203,844497.11913319,844497.119135795
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,8.71804601047188,8.71804601047188,844497.119447507,844497.128165553
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.103481,8.7260149884969,24.691323982551694,844497.119445203,844497.128171218
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.6836169892922044,3.6836169892922044,844497.128276373,844497.13195999
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.11155,3.6909100599586964,20.416280953213573,844497.12827455,844497.13196546
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.6512489896267653,3.6512489896267653,844497.132056691,844497.13570794
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.119619,3.6570809315890074,16.09420299064368,844497.132055285,844497.135712366
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.001683947630226612,0.001683947630226612,844497.135868905,844497.135870589
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.029135970398784,10.029135970398784,844497.137600648,844497.147629784
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.127688,10.038756998255849,19.9501090683043,844497.137598254,844497.147637011
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,6.134369061328471,6.134369061328471,844497.147782913,844497.153917282
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844497.135757,6.141377962194383,18.165585002861917,844497.147780471,844497.153921849
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.001917942427098751,0.001917942427098751,844497.154087043,844497.154088961
