process,plugin,model,stage,frame_timestamp,processing_latency_ms,e2e_latency_ms,t_start,t_end
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0012730015441775322,0.0012730015441775322,844406.422406451,844406.422407724
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,214.44628899917006,214.44628899917006,844406.560968184,844406.775414473
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.550527,214.47602403350174,224.89933506585658,844406.560949477,844406.775425501
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.5073900101706386,0.5073900101706386,844406.775877419,844406.776384809
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.464639053680003,10.464639053680003,844406.780432301,844406.79089694
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.760322,10.474665905348957,30.581536004319787,844406.780428137,844406.790902803
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.70249610953033,4.70249610953033,844406.791028117,844406.795730613
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.77646,4.710061009973288,19.27696098573506,844406.79102607,844406.795736131
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.16309297643601894,0.16309297643601894,844406.795994391,844406.796157484
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,11.080453055910766,11.080453055910766,844406.796541497,844406.80762195
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.784529,11.090088984929025,23.10045692138374,844406.796538289,844406.807628378
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,6.579841021448374,6.579841021448374,844406.807793611,844406.814373452
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.792598,6.587562966160476,21.781906951218843,844406.807791378,844406.814378941
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.1320539740845561,0.1320539740845561,844406.814605342,844406.814737396
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.634470963850617,10.634470963850617,844406.815136926,844406.825771397
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.800667,10.644371039234102,25.113412993960083,844406.815134697,844406.825779068
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.322023066692054,10.322023066692054,844406.825964459,844406.836286482
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.808736,10.331989033147693,27.558185043744743,844406.825960987,844406.836292976
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.09991496335715055,0.09991496335715055,844406.836507578,844406.836607493
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,5.511322058737278,5.511322058737278,844406.837428856,844406.842940178
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.824874,5.517964018508792,18.071377999149263,844406.837426713,844406.842944677
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.8828570395708084,3.8828570395708084,844406.844489058,844406.848371915
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.832943,3.888869076035917,15.434248023666441,844406.844487686,844406.848376555
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.663750016130507,3.663750016130507,844406.852484351,844406.856148101
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.841012,3.6694459849968553,15.141136012971401,844406.85248298,844406.856152426
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.09183597285300493,0.09183597285300493,844406.85643682,844406.856528656
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.210259002633393,10.210259002633393,844406.860517875,844406.870728134
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.849081,10.21994510665536,21.655508084222674,844406.860515495,844406.87073544
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.040507069788873,10.040507069788873,844406.870875157,844406.880915664
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.85715,10.049011907540262,23.77304690890014,844406.870872991,844406.880922003
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.13820896856486797,0.13820896856486797,844406.881337468,844406.881475677
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.161513928323984,10.161513928323984,844406.881817413,844406.891978927
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.865219,10.170466033741832,26.76794899161905,844406.881815364,844406.89198583
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,6.563809933140874,6.563809933140874,844406.893135642,844406.899699452
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.873288,6.57194503583014,26.418469031341374,844406.893133692,844406.899705637
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.14265603385865688,0.14265603385865688,844406.899993201,844406.900135857
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,8.373251068405807,8.373251068405807,844406.900519292,844406.908892543
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.889426,8.380315033718944,19.471916020847857,844406.900516904,844406.908897219
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.8859189953655005,3.8859189953655005,844406.908981697,844406.912867616
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.897495,3.8920920342206955,15.378115931525826,844406.908980359,844406.912872451
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.7885659839957952,3.7885659839957952,844406.916530682,844406.920319248
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.905564,3.7948929239064455,14.760763035155833,844406.916529195,844406.920324088
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0997569877654314,0.0997569877654314,844406.92070227,844406.920802027
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,7.0438169641420245,7.0438169641420245,844406.924551327,844406.931595144
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.913633,7.05154100432992,17.9692970123142,844406.924549805,844406.931601346
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.9361820090562105,3.9361820090562105,844406.932495765,844406.936431947
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.921702,3.9436459774151444,14.736701035872102,844406.932494146,844406.936437792
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.679764970205724,4.679764970205724,844406.940494547,844406.945174312
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.929771,4.685770021751523,15.408624894917011,844406.940493141,844406.945178911
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.13061007484793663,0.13061007484793663,844406.945497175,844406.945627785
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.219065006822348,10.219065006822348,844406.948526113,844406.958745178
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.93784,10.227707913145423,20.91289800591767,844406.948524191,844406.958751899
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.137795004993677,10.137795004993677,844406.958883778,844406.969021573
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.945909,10.147238033823669,23.121115984395146,844406.958881944,844406.969029182
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.12495799455791712,0.12495799455791712,844406.96942298,844406.969547938
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.86873998772353,9.86873998772353,844406.969865888,844406.979734628
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.953978,9.876866010017693,25.763768004253507,844406.969863858,844406.979740724
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,7.465334027074277,7.465334027074277,844406.979875383,844406.987340717
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.962047,7.471711025573313,25.298947002738714,844406.979873518,844406.987345229
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0013210810720920563,0.0013210810720920563,844406.987489897,844406.987491218
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.8581429980695248,3.8581429980695248,844406.987788889,844406.991647032
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.970116,3.8641890278086066,21.536445012316108,844406.987787512,844406.991651701
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.141862969845533,4.141862969845533,844406.991739837,844406.9958817
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.978185,4.148542997427285,17.702550976537168,844406.991738212,844406.995886755
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.636764065362513,9.636764065362513,844406.996503077,844407.006139841
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.986254,9.645262965932488,19.893891061656177,844406.996501573,844407.006146836
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.13848801609128714,0.13848801609128714,844407.011310492,844407.01144898
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.051724035292864,10.051724035292864,844407.012914427,844407.022966151
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844406.994323,10.060823988169432,28.651023982092738,844407.012912219,844407.022973043
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.11833000462502241,0.11833000462502241,844407.023291101,844407.023409431
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,8.362673106603324,8.362673106603324,844407.023967429,844407.032330102
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.010461,8.369949995540082,21.875145961530507,844407.023965362,844407.032335312
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.993544029071927,3.993544029071927,844407.032433452,844407.036426996
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.01853,4.000572953373194,17.902945051901042,844407.032431658,844407.036432231
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.838562057353556,3.838562057353556,844407.036527124,844407.040365686
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.026599,3.845374914817512,13.772325008176267,844407.036525174,844407.040370549
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.08807098492980003,0.08807098492980003,844407.040566035,844407.040654106
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.121162980794907,10.121162980794907,844407.044536419,844407.054657582
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.034668,10.129951988346875,19.997046096250415,844407.044534079,844407.054664031
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.823940927162766,9.823940927162766,844407.054799729,844407.06462367
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.042737,9.833378018811345,21.894863923080266,844407.054797414,844407.064630792
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.0026569468900561333,0.0026569468900561333,844407.065032591,844407.065035248
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,10.022575967013836,10.022575967013836,844407.065498947,844407.075521523
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.050807,10.031484067440033,24.722393951378763,844407.065496916,844407.0755284
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,5.273071932606399,5.273071932606399,844407.075660077,844407.080933149
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.058876,5.2798009710386395,22.062640986405313,844407.075658057,844407.080937858
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,3.843475948087871,3.843475948087871,844407.081025352,844407.084868828
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.066945,3.8504110416397452,17.9303630720824,844407.081024071,844407.084874482
eye0,nnUNetDetector2DPlugin,pmrnet,gl_display,0.0,0.08448900189250708,0.08448900189250708,844407.085065454,844407.085149943
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,9.626075974665582,9.626075974665582,844407.085484866,844407.095110942
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.075014,9.633089997805655,20.102787064388394,844407.085482876,844407.095115966
eye0,nnUNetDetector2DPlugin,pmrnet,detect,0.0,4.738832940347493,4.738832940347493,844407.095202506,844407.099941339
eye0,nnUNetDetector2DPlugin,pmrnet,recent_events,844407.083083,4.745195037685335,16.864056000486016,844407.095201026,844407.099946221
