frame_id,process,model,phase,ingest_ms,roi_ms,preprocess_ms,inference_ms,ellipse_fit_ms,pye3d_ms,ipc_transport_ms,gaze_mapping_ms,render_ms,buffer_swap_ms,total_system_latency_ms,t_start,t_end
2,eye1,adgbc,boot,205.3442639298737,0.0,9.12345596589148,181.40693800523877,2.5812131352722645,1.0688279289752245,24.998639011755586,0.0,2.4513311218470335,0.03447313793003559,427.0091422367841,1374415.468242975,1374415.687848835
2,eye1,adgbc,loop,205.3442639298737,0.0,9.12345596589148,181.40693800523877,2.5812131352722645,1.0688279289752245,25.347014889121056,0.0,2.4513311218470335,0.03447313793003559,427.35751811414957,1374415.468242975,1374415.68788404
2,eye0,adgbc,loop,202.6972270105034,0.0,2.6627969928085804,188.8074390590191,2.5805348996073008,1.201460836455226,11.994944885373116,0.0,3.0547399073839188,0.04001893103122711,413.03916252218187,1374415.512130145,1374415.71945339
2,eye0,adgbc,loop,202.6972270105034,0.0,2.6627969928085804,188.8074390590191,2.5805348996073008,1.201460836455226,11.967621045187116,0.0,3.0547399073839188,0.04001893103122711,413.01183868199587,1374415.512130145,1374415.719474226
36,eye1,2dcpp,loop,133.86725401505828,0.01044292002916336,0.0,9.382931981235743,0.0,4.066108027473092,19.445270067080855,0.0,15.601673163473606,0.17132493667304516,182.54500511102378,1374415.854751844,1374415.887911582
36,eye1,2dcpp,loop,133.86725401505828,0.01044292002916336,0.0,9.382931981235743,0.0,4.066108027473092,19.395994022488594,0.0,15.601673163473606,0.17132493667304516,182.49572906643152,1374415.854751844,1374415.888061791
36,eye0,2dcpp,loop,94.9977699201554,0.011920928955078125,0.0,7.131253834813833,0.0,1.0049811098724604,14.249491970986128,0.0,15.601673163473606,0.17132493667304516,133.16841586492956,1374415.865664293,1374415.888146289
36,eye0,2dcpp,loop,94.9977699201554,0.011920928955078125,0.0,7.131253834813833,0.0,1.0049811098724604,14.305283082649112,0.0,15.601673163473606,0.17132493667304516,133.22420697659254,1374415.865664293,1374415.888232881
52,eye1,2dcpp,loop,106.88177193515003,0.008497852832078934,0.0,3.900334006175399,0.0,4.2877469677478075,17.075219890102744,0.0,13.343458995223045,0.12308196164667606,145.62011160887778,1374415.962377736,1374415.987879212
52,eye1,2dcpp,loop,106.88177193515003,0.008497852832078934,0.0,3.900334006175399,0.0,4.2877469677478075,16.993707045912743,0.0,13.343458995223045,0.12308196164667606,145.53859876468778,1374415.962377736,1374415.987972303
47,eye0,2dcpp,loop,120.43468002229929,0.00826292671263218,0.0,4.5908831525594,0.0,4.925986984744668,27.76740910485387,0.0,12.644646922126412,0.12439815327525139,170.49626726657152,1374415.982335213,1374416.019899219
47,eye0,2dcpp,loop,120.43468002229929,0.00826292671263218,0.0,4.5908831525594,0.0,4.925986984744668,27.764080790802836,0.0,12.644646922126412,0.12439815327525139,170.4929389525205,1374415.982335213,1374416.019986309
65,eye1,2dcpp,loop,106.60999594256282,0.009617069736123085,0.0,6.362928077578545,0.0,2.7821690309792757,13.66717298515141,0.0,12.336958898231387,0.1507729757577181,141.91961497999728,1374416.064521057,1374416.087538745
65,eye1,2dcpp,loop,106.60999594256282,0.009617069736123085,0.0,6.362928077578545,0.0,2.7821690309792757,13.341650133952498,0.0,12.336958898231387,0.1507729757577181,141.59409212879837,1374416.064521057,1374416.087588222
61,eye0,2dcpp,loop,129.14562202058733,0.006485963240265846,0.0,3.714706050232053,0.0,5.5451239459216595,9.462848072871566,0.0,6.324114976450801,0.1167389564216137,154.31563998572528,1374416.104927414,1374416.123878181
61,eye0,2dcpp,loop,129.14562202058733,0.006485963240265846,0.0,3.714706050232053,0.0,5.5451239459216595,9.46580502204597,0.0,6.324114976450801,0.1167389564216137,154.3185969348997,1374416.104927414,1374416.123977534
78,eye1,2dcpp,loop,123.50564287044108,0.010298099368810654,0.0,4.051728872582316,0.0,1.2750178575515747,29.97473394498229,0.0,6.459512049332261,0.03753509372472763,165.31446878798306,1374416.188681769,1374416.224078263
78,eye1,2dcpp,loop,123.50564287044108,0.010298099368810654,0.0,4.051728872582316,0.0,1.2750178575515747,30.03095299936831,0.0,6.459512049332261,0.03753509372472763,165.37068784236908,1374416.188681769,1374416.224155064
92,eye1,2dcpp,loop,17.231843201443553,0.0019129365682601929,0.0,3.4328200854361057,0.0,4.5744129456579685,19.89357895217836,0.0,6.459512049332261,0.03753509372472763,51.631615264341235,1374416.195972607,1374416.224208998
92,eye1,2dcpp,loop,17.231843201443553,0.0019129365682601929,0.0,3.4328200854361057,0.0,4.5744129456579685,19.913441967219114,0.0,6.459512049332261,0.03753509372472763,51.65147827938199,1374416.195972607,1374416.224286932
77,eye0,2dcpp,loop,105.14641716144979,0.006871065124869347,0.0,3.341284114867449,0.0,4.321458050981164,6.068595917895436,0.0,6.459512049332261,0.03753509372472763,125.3816734533757,1374416.210413738,1374416.224338264
77,eye0,2dcpp,loop,105.14641716144979,0.006871065124869347,0.0,3.341284114867449,0.0,4.321458050981164,6.019311957061291,0.0,6.459512049332261,0.03753509372472763,125.33238949254155,1374416.210413738,1374416.224391024
93,eye1,2dcpp,loop,118.5906589962542,0.005987007170915604,0.0,3.154104109853506,0.0,3.6519630812108517,10.879432084038854,0.0,11.34447194635868,0.12922403402626514,147.75584125891328,1374416.305654224,1374416.323648658
93,eye1,2dcpp,loop,118.5906589962542,0.005987007170915604,0.0,3.154104109853506,0.0,3.6519630812108517,10.899259010329843,0.0,11.34447194635868,0.12922403402626514,147.77566818520427,1374416.305654224,1374416.323703273
