frame_id,process,model,session_type,phase,ingest_ms,roi_ms,preprocess_ms,inference_ms,ellipse_fit_ms,filter_ms,pye3d_ms,ipc_transport_ms,gaze_mapping_ms,render_ms,buffer_swap_ms,total_system_latency_ms,t_start,t_end
9326,eye1,2dcpp_none,calibration,boot,14.101126929745078,0.0013720709830522537,0.0,1.1552630458027124,0.0,0.0,1.0897808242589235,79.80913389474154,0.0,9.629447013139725,16.74670004285872,122.53282382152975,1722899.011304263,1722899.093439439
9309,eye0,2dcpp_none,calibration,loop,17.74712512269616,0.0018801074475049973,0.0,1.121212961152196,0.0,0.0,1.125406939536333,79.83372104354203,0.0,9.629447013139725,16.74670004285872,126.20549323037267,1722899.01130483,1722899.093458537
9326,eye1,2dcpp_none,calibration,loop,14.101126929745078,0.0013720709830522537,0.0,1.1552630458027124,0.0,0.0,1.0897808242589235,79.83692805282772,0.0,9.629447013139725,16.74670004285872,122.56061797961593,1722899.011304263,1722899.093476907
9309,eye0,2dcpp_none,calibration,loop,17.74712512269616,0.0018801074475049973,0.0,1.121212961152196,0.0,0.0,1.125406939536333,79.85234609805048,0.0,9.629447013139725,16.74670004285872,126.22411828488111,1722899.01130483,1722899.093492293
9310,eye0,2dcpp_none,calibration,loop,16.991727985441685,0.0038959551602602005,0.0,3.3301948569715023,0.0,0.0,1.2907299678772688,72.37907801754773,0.0,9.629447013139725,16.74670004285872,120.37177383899689,1722899.01637847,1722899.093505067
9310,eye0,2dcpp_none,calibration,loop,16.991727985441685,0.0038959551602602005,0.0,3.3301948569715023,0.0,0.0,1.2907299678772688,72.3786239977926,0.0,9.629447013139725,16.74670004285872,120.37131981924176,1722899.01637847,1722899.093521357
9327,eye1,2dcpp_none,calibration,loop,14.454381074756384,0.004022149369120598,0.0,1.7918851226568222,0.0,0.0,0.998449046164751,71.58420793712139,0.0,9.629447013139725,16.74670004285872,115.20909238606691,1722899.01908766,1722899.093533763
9327,eye1,2dcpp_none,calibration,loop,14.454381074756384,0.004022149369120598,0.0,1.7918851226568222,0.0,0.0,0.998449046164751,71.5815459843725,0.0,9.629447013139725,16.74670004285872,115.20643043331802,1722899.01908766,1722899.093546413
9311,eye0,2dcpp_none,calibration,loop,14.94464697316289,0.0011380761861801147,0.0,1.959051936864853,0.0,0.0,0.9417631663382053,66.79246784187853,0.0,9.629447013139725,16.74670004285872,111.0152150504291,1722899.023805045,1722899.093559554
9311,eye0,2dcpp_none,calibration,loop,14.94464697316289,0.0011380761861801147,0.0,1.959051936864853,0.0,0.0,0.9417631663382053,66.79085805080831,0.0,9.629447013139725,16.74670004285872,111.01360525935888,1722899.023805045,1722899.093571807
9328,eye1,2dcpp_none,calibration,loop,12.701382162049413,0.0008079223334789276,0.0,0.7057248149067163,0.0,0.0,0.7905380334705114,65.52560697309673,0.0,9.629447013139725,16.74670004285872,106.10020696185529,1722899.026499611,1722899.093582994
9328,eye1,2dcpp_none,calibration,loop,12.701382162049413,0.0008079223334789276,0.0,0.7057248149067163,0.0,0.0,0.7905380334705114,65.52365305833519,0.0,9.629447013139725,16.74670004285872,106.09825304709375,1722899.026499611,1722899.093595515
9316,eye0,2dcpp_none,calibration,loop,17.199525143951178,0.0020561274141073227,0.0,1.0425369255244732,0.0,0.0,1.1373679153621197,24.031865876168013,0.0,9.629447013139725,16.74670004285872,69.78949904441833,1722899.067318061,1722899.093605694
9316,eye0,2dcpp_none,calibration,loop,17.199525143951178,0.0020561274141073227,0.0,1.0425369255244732,0.0,0.0,1.1373679153621197,24.026094004511833,0.0,9.629447013139725,16.74670004285872,69.78372717276216,1722899.067318061,1722899.09361725
9334,eye1,2dcpp_none,calibration,loop,14.077601954340935,0.002001877874135971,0.0,1.0328339412808418,0.0,0.0,1.1073050554841757,15.457982895895839,0.0,9.629447013139725,16.74670004285872,58.05387278087437,1722899.075950745,1722899.093627269
9334,eye1,2dcpp_none,calibration,loop,14.077601954340935,0.002001877874135971,0.0,1.0328339412808418,0.0,0.0,1.1073050554841757,15.455405926331878,0.0,9.629447013139725,16.74670004285872,58.05129581131041,1722899.075950745,1722899.093639307
