process,plugin,model,phase,sample_count,processing_latency_ms,std_latency_ms,min_latency_ms,max_latency_ms,p95_latency_ms,e2e_latency_ms,t_start,t_end
world,UVC_Source,UVC_Source,loop,30,29.97776810855915,2.0019761432035597,27.711928938515484,33.36873999796808,33.044914301717654,69.26282157655805,869254.533415288,869255.541442183
world,UVC_Source,UVC_Source,loop,30,29.94750342719878,2.2277399023149203,25.951704941689968,33.63000997342169,33.40171352028847,69.24120043016349,869255.541442183,869256.54548767
world,UVC_Source,UVC_Source,loop,30,29.53600681309278,2.0409936484245783,26.789440074935555,32.92723896447569,32.786670938367024,69.14037076445918,869256.54548767,869257.549523448
world,UVC_Source,UVC_Source,loop,30,30.00420651320989,2.042383533730616,27.66104892361909,33.36652193684131,33.129618340171874,69.45525119857241,869257.549523448,869258.557590851
world,UVC_Source,UVC_Source,loop,30,29.402609596339364,2.0474315663510545,26.233527925796807,33.10893406160176,32.21491351723671,69.2653114752223,869258.557590851,869259.561653053
world,UVC_Source,UVC_Source,loop,30,29.627717585147668,2.0167799376480873,25.211766944266856,33.14449405297637,32.31422558310442,69.3159135679404,869259.561653053,869260.565665583
world,UVC_Source,UVC_Source,loop,30,29.888934878787648,2.0312214002224875,27.858943096362054,33.44681207090616,33.262107375776395,69.49886343209073,869260.565665583,869261.573653195
world,UVC_Source,UVC_Source,loop,30,29.640176562437166,2.091139794273195,27.576962020248175,33.168476074934006,33.09145061066374,69.43145642677943,869261.573653195,869262.577700135
world,UVC_Source,UVC_Source,loop,30,29.658066407622147,1.9732725642434163,27.505819918587804,33.09654304757714,32.84522300818935,69.47646046367784,869262.577700135,869263.581777198
world,UVC_Source,UVC_Source,loop,30,29.789064137730747,2.065347186463207,27.057096012867987,33.31472899299115,33.14824787667021,69.54520880632724,869263.581777198,869264.589803506
world,UVC_Source,UVC_Source,loop,30,29.976916033774614,2.1565117050172935,26.50453196838498,33.31907792016864,33.281162852654234,69.45436276728287,869264.589803506,869265.593806689
world,UVC_Source,UVC_Source,loop,30,29.52002715319395,1.9711255248493942,27.576107997447252,33.25409896206111,32.35357252997346,69.68001063602667,869265.593806689,869266.597913212
world,UVC_Source,UVC_Source,loop,30,29.464404731212806,2.0578620165513786,27.300848974846303,33.007676945999265,32.544975803466514,69.61646523947518,869266.597913212,869267.605959215
world,UVC_Source,UVC_Source,loop,30,29.390852347326774,1.996865494428734,26.782134897075593,33.08288392145187,31.959817436290905,69.66199933473642,869267.605959215,869268.60998858
world,UVC_Source,UVC_Source,loop,30,29.658642574213445,2.037022575046513,26.211429969407618,33.24791102204472,33.034080162178725,69.72295729986702,869268.60998858,869269.614049899
world,UVC_Source,UVC_Source,loop,30,29.812493838835508,2.002221090064153,27.532086009159684,33.19484309758991,32.96590443351306,69.78747937052201,869269.614049899,869270.622109396
world,UVC_Source,UVC_Source,loop,30,29.485148226376623,2.0267064062408293,26.281594997271895,33.10535103082657,32.29985493817367,69.85759329206,869270.622109396,869271.626052416
world,UVC_Source,UVC_Source,loop,30,29.3775189978381,2.0477110064396062,26.462903013452888,33.23367401026189,32.20691151218489,69.77745053591207,869271.626052416,869272.63007916
world,UVC_Source,UVC_Source,loop,30,29.918545643643785,2.111613791085868,25.979853933677077,33.25884498190135,32.84323629341088,69.8184434712554,869272.63007916,869273.638120318
world,UVC_Source,UVC_Source,loop,30,29.56450233468786,2.259876651712272,26.015475974418223,33.23688998352736,33.15011351951398,70.01934259509046,869273.638120318,869274.642202561
world,UVC_Source,UVC_Source,loop,30,29.421248578000814,2.0677126460069033,26.586721069179475,32.60761289857328,32.54451603279449,69.96360230647649,869274.642202561,869275.646258896
world,UVC_Source,UVC_Source,loop,30,29.564806803440053,2.058676278109943,27.44720201008022,33.08464598376304,32.53180157626048,70.01170189275096,869275.646258896,869276.654230453
world,UVC_Source,UVC_Source,loop,30,29.505076150720317,1.925297632443269,27.451889007352293,32.809550990350544,32.39071860443801,70.08814487295847,869276.654230453,869277.658355919
world,UVC_Source,UVC_Source,loop,30,29.574771229332935,2.0169310304096473,27.54889102652669,33.12777797691524,32.7107239572797,70.01050393252324,869277.658355919,869278.662306944
world,UVC_Source,UVC_Source,loop,30,29.84630536908905,1.9986096801237958,27.342658955603838,32.89373405277729,32.62596247950569,70.19016223105912,869278.662306944,869279.670399101
world,UVC_Source,UVC_Source,loop,30,29.650094569660723,2.0627158391096856,27.644092915579677,33.360059023834765,32.97808449715376,70.1242117676884,869279.670399101,869280.67445188
world,UVC_Source,UVC_Source,loop,30,29.658676695544273,2.333133970423776,26.32192801684141,35.046071046963334,33.03996408358216,70.09510440208639,869280.67445188,869281.678478094
world,UVC_Source,UVC_Source,loop,30,29.643664966958266,2.203799684650427,24.854335002601147,33.21013692766428,32.90471563232131,70.36356717192878,869281.678478094,869282.686492978
world,UVC_Source,UVC_Source,loop,30,29.641142712595563,2.0040739445857474,27.402524021454155,33.198622055351734,32.54025086062029,70.3095911652781,869282.686492978,869283.690554816
world,UVC_Source,UVC_Source,loop,30,29.516678008561332,2.1260985641825627,26.493756915442646,33.16128300502896,33.045189740369096,70.23774203068267,869283.690554816,869284.694599707
world,UVC_Source,UVC_Source,loop,30,29.579925727254402,1.9473631870638297,27.595011983066797,32.352314912714064,32.20133301219903,70.43888090799253,869284.694599707,869285.702655667
world,UVC_Source,UVC_Source,loop,30,29.439973668195307,2.1704575097927035,26.371416985057294,33.102315035648644,33.04476852645166,70.34325976079951,869285.702655667,869286.706638445
world,UVC_Source,UVC_Source,loop,30,29.33377653826028,2.558822453129598,20.378770073875785,32.99700794741511,32.26666458649561,70.41409036610276,869286.706638445,869287.710740213
world,UVC_Source,UVC_Source,loop,30,29.561115774170805,2.1225819087597957,25.477734045125544,33.19785697385669,32.57291616755538,70.47960200579837,869287.710740213,869288.718762499
world,UVC_Source,UVC_Source,loop,30,29.464967067663867,2.150466623151025,26.134020066820085,33.06967800017446,32.93388618621975,70.40055732553203,869288.718762499,869289.722811728
world,UVC_Source,UVC_Source,loop,30,29.235079628415406,2.5891120461306047,19.89151898305863,32.900427002459764,32.05114246811718,70.66040135687217,869289.722811728,869290.72681272
world,UVC_Source,UVC_Source,loop,30,29.63500520369659,1.9811181309593853,27.437341050244868,33.015825087204576,32.54921712214127,70.65368687035516,869290.72681272,869291.734866864
world,UVC_Source,UVC_Source,loop,30,29.46950039671113,2.057983195992423,26.37037297245115,32.69432100933045,32.382409810088575,70.56971377460286,869291.734866864,869292.738970294
world,NetworkApiPlugin,NetworkApiPlugin,boot,1,0.004507019184529781,0.0,0.004507019184529781,0.004507019184529781,0.004507019184529781,0.004507019184529781,869243.461522074,869243.461526581
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.01828129170462489,0.010329355926489052,0.008039991371333599,0.05174404941499233,0.03300291718915104,68.88291569581877,869243.461526581,869244.481257471
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.011659832671284676,0.0014319152759760861,0.009248033165931702,0.015072990208864212,0.014275807188823817,68.84239346254617,869244.481257471,869245.485221262
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.014509935863316059,0.007183720590770505,0.007122056558728218,0.03345299046486616,0.029993866337463246,69.80335463304073,869245.485221262,869246.493898954
world,NetworkApiPlugin,NetworkApiPlugin,loop,25,0.01687290146946907,0.007732979599690648,0.009765964932739735,0.035131932236254215,0.030979164876043797,69.3624433176592,869246.493898954,869247.497401526
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010345891738931337,0.0010013854864696185,0.00753102358430624,0.01267390325665474,0.011359388008713722,68.87648275587708,869247.497401526,869248.501432731
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010464321045825878,0.0011649370128039543,0.007102033123373985,0.012406031601130962,0.011741433991119266,68.94279963259275,869248.501432731,869249.509349973
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.01041376187155644,0.0010223620520174522,0.007522990927100182,0.012777978554368019,0.01178986276499927,69.13696636911482,869249.509349973,869250.513522663
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.00987310583392779,0.0011642020982259031,0.00666698906570673,0.011448981240391731,0.011138425907120109,68.93460864278798,869250.513522663,869251.517570421
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010007433593273163,0.0014310896900846086,0.00699702650308609,0.014050980098545551,0.011759414337575436,69.1086750322332,869251.517570421,869252.525467871
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010358856525272131,0.0017887566202522797,0.006985967047512531,0.013818033039569855,0.013444002252072094,69.17887370024498,869252.525467871,869253.529578081
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010136437291900316,0.0012215828180434675,0.007477006874978542,0.011986005119979382,0.011520925909280777,69.11210816664,869253.529578081,869254.53367187
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.00907086068764329,0.0016223900417404475,0.005823909305036068,0.011854921467602253,0.011420133523643015,69.28480432834476,869254.53367187,869255.541680143
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009391464603443941,0.0016175356314291971,0.006310991011559963,0.011876923963427544,0.011580524733290076,69.26391146456201,869255.541680143,869256.545731939
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.011010433081537485,0.0022468813836916558,0.006100046448409557,0.016172067262232304,0.014206755440682171,69.16315693718691,869256.545731939,869257.54967612
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.00981990403185288,0.0015986457718568656,0.007249065674841404,0.012314063496887684,0.012038869317620993,69.47931409425412,869257.54967612,869258.557849558
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010793923866003752,0.0012310655427144011,0.008163973689079285,0.013914075680077076,0.013292115181684492,69.28773670224473,869258.557849558,869259.561814911
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010593650707354149,0.0013285705553899012,0.006795977242290974,0.01398497261106968,0.012159696780145165,69.34155126412709,869259.561814911,869260.565922387
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009823303359250227,0.0018207506702240736,0.006300979293882847,0.012998003512620926,0.01259391428902745,69.51959856863444,869260.565922387,869261.573812028
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009901980714251598,0.001415457423083536,0.0069999368861317635,0.013740034773945808,0.011666887439787386,69.45227515728523,869261.573812028,869262.577861168
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009665071653823057,0.0015427454258443328,0.0071570975705981255,0.012206961400806904,0.0115474802441895,69.50055931617196,869262.577861168,869263.582040014
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.008921930566430092,0.0014599093593541546,0.005950918421149254,0.011600088328123093,0.010969943832606077,69.567659481739,869263.582040014,869264.590059671
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.008366773060212532,0.001577729235204267,0.006109010428190231,0.012089032679796219,0.01105995033867657,69.47224863106385,869264.590059671,869265.593955338
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010308165413637957,0.001072430783191567,0.007577007636427879,0.012353993952274323,0.011528073810040949,69.70522060291842,869265.593955338,869266.598172085
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.011066110649456581,0.001968856337291625,0.00732101034373045,0.018556020222604275,0.014000956434756512,69.64261902418609,869266.598172085,869267.606222053
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010381984369208416,0.0017971726861619225,0.0066069187596440315,0.014196033589541912,0.013331463560461995,69.68728330684826,869267.606222053,869268.610247065
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009652075823396444,0.0018733576680815096,0.005870009772479534,0.01307495404034853,0.012573570711538196,69.744966737926,869268.610247065,869269.614224533
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009895042361070713,0.0014954312279564892,0.006970018148422241,0.012414995580911636,0.011673994595184922,69.81130884184192,869269.614224533,869270.622362731
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.01043414231389761,0.001473279754841551,0.007192953489720821,0.012970995157957077,0.012176367454230785,69.8789225347961,869270.622362731,869271.626202689
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010531488806009293,0.0017071440545736681,0.007233000360429287,0.014342018403112888,0.013097276678308841,69.79913879962017,869271.626202689,869272.630217023
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009697881372024616,0.0013703181661593644,0.007657916285097599,0.011979020200669765,0.011574459495022893,69.8389897394615,869272.630217023,869273.638277135
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009864541546752056,0.001453635137102873,0.006931019015610218,0.012184027582406998,0.01165830180980265,70.04292053170502,869273.638277135,869274.642446568
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010605676410098871,0.0012259666135370979,0.007280032150447369,0.012492062523961067,0.011965591693297029,69.98889290262014,869274.642446568,869275.646512263
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010344941013803085,0.0013704238196937438,0.007341965101659298,0.01233699731528759,0.012174376752227545,70.0333688291721,869275.646512263,869276.654384539
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010519862795869509,0.001267812065291626,0.00780296977609396,0.013164011761546135,0.012749084271490574,70.10997286609684,869276.654384539,869277.658516656
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010422656002144018,0.0012905676563547707,0.007377006113529205,0.012739910744130611,0.012488564243540168,70.03261676679055,869277.658516656,869278.662469557
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009730372888346514,0.001729600600779536,0.006605987437069416,0.014191027730703354,0.011387508129701018,70.21067779666434,869278.662469557,869279.670553771
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009988523864497742,0.0013715884768075377,0.0072749098762869835,0.011805910617113113,0.011504784924909472,70.14817566378042,869279.670553771,869280.674709521
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010201955835024515,0.0014767139765428329,0.007127993740141392,0.012364936992526054,0.01154626370407641,70.1197541008393,869280.674709521,869281.678736738
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009785608078042666,0.0014476994972968608,0.0071820104494690895,0.012630014680325985,0.011512887431308625,70.38497413353373,869281.678736738,869282.686671086
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010080763604491949,0.0009905109167831438,0.006963033229112625,0.01128192525357008,0.011046248255297542,70.33366098767146,869282.686671086,869283.690807358
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009734963532537222,0.001145371521690469,0.00706803984940052,0.011722906492650509,0.011033163173124192,70.25867509267603,869283.690807358,869284.694757379
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010475787955025831,0.0008949040374284355,0.007980968803167343,0.01260591670870781,0.011702021583914755,70.46416243150209,869284.694757379,869285.702916097
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009709476338078579,0.0018533543471152018,0.005890964530408382,0.012688920833170414,0.012243835953995585,70.36339140031487,869285.702916097,869286.706779701
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010755596061547598,0.001946461012881198,0.007026013918220997,0.014284043572843075,0.013659935211762786,70.43956496442358,869286.706779701,869287.71099425
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010490642550090948,0.0016116390574170889,0.006371992640197277,0.013742013834416866,0.013024301733821629,70.50438031631832,869287.71099425,869288.719008207
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.009957863949239254,0.0012643004842198093,0.007436960004270077,0.011904980055987835,0.011532485950738192,70.42453459774454,869288.719008207,869289.723060048
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.011218610840539137,0.001890081955969754,0.006949994713068008,0.017510028555989265,0.014625547919422386,70.68657463338847,869289.723060048,869290.727065367
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010574775903175274,0.00178161874731552,0.006604008376598358,0.01440197229385376,0.012755882926285267,70.67916927626356,869290.727065367,869291.735126423
world,NetworkApiPlugin,NetworkApiPlugin,loop,30,0.010253783936301867,0.0014380054578166273,0.007516937330365181,0.01399102620780468,0.012646627146750689,70.6152046370941,869291.735126423,869292.739853423
world,Pupil_Data_Relay,Pupil_Data_Relay,boot,1,0.04528404679149389,0.0,0.04528404679149389,0.04528404679149389,0.04528404679149389,0.04528404679149389,869243.461538879,869243.461584163
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.017342173183957737,0.008958633543631488,0.007188995368778706,0.036602956242859364,0.03527553053572773,68.90836963818099,869243.461584163,869244.481352001
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.010696158278733492,0.0036402052389731716,0.006653019227087498,0.022658961825072765,0.01966501004062593,68.85885760420933,869244.481352001,869245.485312137
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.015684283183266718,0.008680695885034536,0.004334957338869572,0.039816019125282764,0.037390651414170854,69.83551477314904,869245.485312137,869246.494304424
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,25,0.039375703781843185,0.036658657959200015,0.006070011295378208,0.1341829774901271,0.11520117986947295,69.41362084820867,869246.494304424,869247.497668669
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12199016055092216,0.023542470714727058,0.06439897697418928,0.18272793386131525,0.16223704442381856,69.00866313759859,869247.497668669,869248.501748002
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12031984127437075,0.023416048282524533,0.06173201836645603,0.1724760513752699,0.14500899706035852,69.06969671060021,869248.501748002,869249.509493685
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11886766490836938,0.01999250986768505,0.0605100067332387,0.16119296196848154,0.1457851380109787,69.26548956738164,869249.509493685,869250.513814331
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11553906758005421,0.024567214409936,0.0514789717271924,0.1587750157341361,0.14435668708756563,69.05990146721403,869250.513814331,869251.517877106
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11304309591650963,0.02298689595644774,0.06090907845646143,0.15133002307265997,0.1379104680381715,69.22833426700284,869251.517877106,869252.5256211
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11543759610503912,0.03296724619127509,0.06274098996073008,0.22680801339447498,0.14520324184559283,69.30140670156106,869252.5256211,869253.52973705
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11421156426270802,0.020815343215470496,0.0674789771437645,0.14263996854424477,0.13780391309410334,69.23647026609008,869253.52973705,869254.533953467
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.0824718619696796,0.02780918906707019,0.04085595719516277,0.1383019844070077,0.13458824250847098,69.37625783806045,869254.533953467,869255.541913685
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.09024814159298937,0.03319070608456567,0.04495901521295309,0.1508849672973156,0.144563487265259,69.36311755950253,869255.541913685,869256.546026299
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11551120551303029,0.028153534475610944,0.06721797399222851,0.17624697647988796,0.14728810638189316,69.28547069740792,869256.546026299,869257.549821574
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11041814383740227,0.0323363782819188,0.05458306986838579,0.16701791901141405,0.16480112099088728,69.59972555438678,869257.549821574,869258.558145965
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12188547601302464,0.017528403018801382,0.06498908624053001,0.14861999079585075,0.14202336897142231,69.41633373110865,869258.558145965,869259.561950969
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11995680397376418,0.02312916343398415,0.06268499419093132,0.17551297787576914,0.14461458777077496,69.47182006357859,869259.561950969,869260.566207542
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.10517083186035354,0.027207099409227532,0.06648001726716757,0.16365607734769583,0.14272933476604518,69.63145202413823,869260.566207542,869261.573970479
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.1105170037286977,0.027275975442947537,0.06307393778115511,0.15090603847056627,0.1469570503104478,69.56980923811595,869261.573970479,869262.578032501
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.10539572297905882,0.025178665986653397,0.062332022935152054,0.13936299365013838,0.13527785195037723,69.6156953422663,869262.578032501,869263.582344627
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.07808196047941844,0.026142221096969398,0.04334002733230591,0.14352600555866957,0.1326296769548207,69.65484886895865,869263.582344627,869264.590303436
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.07087716367095709,0.02279160289236302,0.043483916670084,0.1333069521933794,0.11262299958616492,69.54874264774844,869264.590303436,869265.594099615
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12361059586207072,0.023744949471883544,0.061064958572387695,0.16697891987860203,0.141794397495687,69.83889606393252,869265.594099615,869266.598477806
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.1234154022919635,0.02472320191845946,0.0590599374845624,0.17075007781386375,0.14687970979139206,69.77616416212793,869266.598477806,869267.606518213
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11726326386754711,0.02526846955045057,0.06155390292406082,0.15726196579635143,0.14187832130119205,69.81512344209477,869267.606518213,869268.61054247
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.10549899501105149,0.03135949940495216,0.054962001740932465,0.15580200124531984,0.15313182957470417,69.85672979305188,869268.61054247,869269.614353356
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.10386237408965826,0.0304813626583785,0.061913044191896915,0.15614391304552555,0.14678189763799307,69.92451755407576,869269.614353356,869270.622665936
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11549541959539056,0.02655870168859753,0.06424903403967619,0.15155889559537172,0.14628226635977626,70.00096149664994,869270.622665936,869271.626348677
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11516740390410025,0.02843415295531764,0.06809202022850513,0.16431708354502916,0.15552425174973905,69.92086258639272,869271.626348677,869272.630354536
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.10018602867300312,0.024761099742121217,0.062496052123606205,0.14404195826500654,0.13889914262108502,69.9452795709173,869272.630354536,869273.638426013
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11137984304999311,0.02992979511230463,0.0536179868504405,0.16018992755562067,0.15490051009692252,70.16345360316336,869273.638426013,869274.642729672
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12237059806163113,0.023732423455139026,0.06524892523884773,0.16449799295514822,0.14682799810543656,70.12125893573587,869274.642729672,869275.646805185
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.1195231219753623,0.02488667652366108,0.07117702625691891,0.15192199498414993,0.14707676600664854,70.15948256788154,869275.646805185,869276.654527009
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.1184155116789043,0.02342652920781689,0.05335290916264057,0.15599897596985102,0.15036239055916664,70.23507254198194,869276.654527009,869277.658638952
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11871875807022055,0.02422686910821868,0.06031803786754608,0.1580229727551341,0.1527184969745576,70.15819239895791,869277.658638952,869278.662605342
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11141827174772818,0.02777512697215567,0.056887976825237274,0.14545791782438755,0.14236479182727635,70.32828374067321,869278.662605342,869279.670722858
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11322387338926394,0.026058128485009872,0.06397790275514126,0.15924498438835144,0.14918812084943053,70.27136096342777,869279.670722858,869280.675021619
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.1147408892090122,0.02798766633538356,0.06484403274953365,0.16422697808593512,0.1514215895440429,70.24435116133343,869280.675021619,869281.679035205
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11229238783319791,0.028956016032102936,0.06665894761681557,0.15822192654013634,0.1542071346193552,70.50446660335486,869281.679035205,869282.686857453
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11874994185442726,0.02548839480251588,0.05957705434411764,0.15980505850166082,0.155238714069128,70.4622850404121,869282.686857453,869283.691097487
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11245423229411244,0.025987766093275477,0.06206391844898462,0.14943804126232862,0.14152018120512366,70.37752446485683,869283.691097487,869284.694890076
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12424055797358353,0.01861474252551181,0.06718398071825504,0.15884405001997948,0.14609175850637257,70.5987397658949,869284.694890076,869285.703221773
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.1126670278608799,0.02738121115608551,0.061676022596657276,0.14788692351430655,0.14569243066944182,70.48247676963608,869285.703221773,869286.706919163
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12022980954498053,0.028894137713825218,0.06045401096343994,0.16529206186532974,0.15193456783890724,70.57003886438906,869286.706919163,869287.711321358
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11819414018342893,0.02490142249227994,0.06599596235901117,0.14838797505944967,0.14651095843873918,70.63197766741116,869287.711321358,869288.719312708
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.11681740094597141,0.027135971511737998,0.05689496174454689,0.15578907914459705,0.15048467903397977,70.55071009866272,869288.719312708,869289.723363923
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12313633148247997,0.02199897057112682,0.06911298260092735,0.1594159984961152,0.15744285774417222,70.81990393732364,869289.723363923,869290.727344537
world,Pupil_Data_Relay,Pupil_Data_Relay,loop,30,0.12450330735494693,0.0294975000550373,0.0614729942753911,0.16064103692770004,0.15357520314864814,70.81356269385044,869290.727344537,869291.735423853
