frame_id,process,model,phase,ingest_ms,roi_ms,preprocess_ms,inference_ms,ellipse_fit_ms,pye3d_ms,ipc_transport_ms,gaze_mapping_ms,render_ms,buffer_swap_ms,total_system_latency_ms,t_start,t_end
2,eye1,pmrnet,boot,235.4034170275554,0.02,26.108918013051152,195.6127641024068,2.4686440592631698,0.08,0.35,0.05,0.45,1.2,461.7437432022765,870411.416345181,870411.640536551
33,eye1,pmrnet,loop,21.71274891588837,0.02,0.5653270054608583,3.7492080591619015,0.25889696553349495,0.08,0.35,0.05,0.45,1.2,28.436180946044622,870411.672413596,870411.676987401
34,eye1,pmrnet,loop,24.527953006327152,0.02,0.4049069248139858,9.177030995488167,0.6244949763640761,0.08,0.35,0.05,0.45,1.2,36.88438590299338,870411.677661481,870411.687868455
59,eye1,pmrnet,loop,18.420089036226273,0.02,0.55262993555516,3.803880070336163,0.3973330603912473,0.08,0.35,0.05,0.45,1.2,25.32393210250884,870411.878734479,870411.88348881
60,eye1,pmrnet,loop,20.209009991958737,0.02,0.46834000386297703,3.7955070147290826,1.2657090555876493,0.08,0.35,0.05,0.45,1.2,27.888566066138445,870411.887817423,870411.893347352
61,eye1,pmrnet,loop,23.987264954485,0.02,0.39771199226379395,9.799321996979415,0.5335099995136261,0.08,0.35,0.05,0.45,1.2,36.86780894324183,870411.89446273,870411.905193825
62,eye1,pmrnet,loop,23.104164050891995,0.02,0.5995469400659204,3.9836049545556307,0.23089000023901463,0.08,0.35,0.05,0.45,1.2,30.06820594575256,870411.90756602,870411.912380555
63,eye1,pmrnet,loop,20.11451101861894,0.02,0.4369660746306181,3.3010030165314674,0.24913204833865166,0.08,0.35,0.05,0.45,1.2,26.251612158119677,870411.913472114,870411.917459588
64,eye1,pmrnet,loop,16.660077963024378,0.02,0.3167879767715931,3.234233008697629,0.22552802693098783,0.08,0.35,0.05,0.45,1.2,22.586626975424586,870411.918298267,870411.922075122
65,eye1,pmrnet,loop,14.306586002930999,0.02,0.317345024086535,3.2044020481407642,0.27957395650446415,0.08,0.35,0.05,0.45,1.2,20.25790703166276,870411.923988842,870411.927790414
66,eye1,pmrnet,loop,16.987771028652787,0.02,0.3140330081805587,5.993147031404078,0.21296099293977022,0.08,0.35,0.05,0.45,1.2,25.657912061177193,870411.932020248,870411.938540654
67,eye1,pmrnet,loop,14.14255506824702,0.02,0.337786041200161,3.1705780420452356,0.23604603484272957,0.08,0.35,0.05,0.45,1.2,20.036965186335145,870411.940019882,870411.943764571
68,eye1,pmrnet,loop,13.919276068918407,0.02,0.31850894447416067,3.1043309718370438,0.19891909323632717,0.08,0.35,0.05,0.45,1.2,19.691035078465937,870411.947988314,870411.951610333
69,eye1,pmrnet,loop,13.925045961514115,0.02,0.3321189433336258,3.1330320052802563,0.20189897622913122,0.08,0.35,0.05,0.45,1.2,19.742095886357127,870411.95601775,870411.959685055
70,eye1,pmrnet,loop,13.808878022246063,0.02,0.3245830303058028,3.120169974863529,0.1963799586519599,0.08,0.35,0.05,0.45,1.2,19.600010986067353,870411.963996588,870411.967637964
