plugin,timestamp,processing_latency_ms,e2e_latency_ms,t_start,t_end
Display_Recent_Gaze,783336.492897633,0.002029002644121647,1787643586226.86,783336.492893365,783336.492895394
Display_Recent_Gaze,783336.447342,0.003690016455948353,1787643586294.1987,783336.514677112,783336.514680802
Display_Recent_Gaze,783336.525167756,0.0017579877749085426,1787643586226.86,783336.525163385,783336.525165143
Display_Recent_Gaze,783336.480852,0.003643101081252098,1787643586296.5889,783336.550577267,783336.55058091
Display_Recent_Gaze,783336.561634538,0.0006739282980561256,1787643586226.8596,783336.561633212,783336.561633886
Display_Recent_Gaze,783336.514363,0.004815985448658466,1787643586295.3022,783336.582799396,783336.582804212
Display_Recent_Gaze,783336.593571706,0.001982087269425392,1787643586226.86,783336.593568043,783336.593570025
Display_Recent_Gaze,783336.547873,0.004606903530657291,1787643586297.9236,783336.618932103,783336.61893671
Display_Recent_Gaze,783336.62926036,0.0016690464690327644,1787643586226.8604,783336.629256596,783336.629258265
Display_Recent_Gaze,783336.581383,0.00359897967427969,1787643586296.0378,783336.650557449,783336.650561048
Display_Recent_Gaze,783336.660341454,0.0010560033842921257,1787643586226.8596,783336.66033873,783336.660339786
Display_Recent_Gaze,783336.614894,0.003510969690978527,1787643586294.6082,783336.682638808,783336.682642319
Display_Recent_Gaze,783336.692860682,0.0018300488591194153,1787643586226.8599,783336.692857255,783336.692859085
Display_Recent_Gaze,783336.648404,0.003744964487850666,1787643586297.0713,783336.718611667,783336.718615412
Display_Recent_Gaze,783336.729032343,0.001811073161661625,1787643586226.86,783336.729028552,783336.729030363
Display_Recent_Gaze,783336.681915,0.0035910634323954582,1787643586295.5938,783336.750645669,783336.75064926
Display_Recent_Gaze,783336.763433142,0.0013159587979316711,1787643586226.8599,783336.763430112,783336.763431428
Display_Recent_Gaze,783336.715425,0.0038139987736940384,1787643586298.3203,783336.786881921,783336.786885735
Display_Recent_Gaze,783336.799459742,0.0021329615265130997,1787643586226.8599,783336.799456032,783336.799458165
Display_Recent_Gaze,783336.748935,0.003964058123528957,1787643586296.4944,783336.818565756,783336.81856972
Display_Recent_Gaze,783336.833334272,0.002444954589009285,1787643586226.8608,783336.833329838,783336.833332283
Display_Recent_Gaze,783336.782446,0.004483037628233433,1787643586295.129,783336.850709601,783336.850714084
Display_Recent_Gaze,783336.863014667,0.0017880229279398918,1787643586226.86,783336.86301117,783336.863012958
Display_Recent_Gaze,783336.815956,0.004111090674996376,1787643586297.5364,783336.886628551,783336.886632662
Display_Recent_Gaze,783336.899111375,0.0015530968084931374,1787643586226.86,783336.899108275,783336.899109828
Display_Recent_Gaze,783336.849467,0.004055909812450409,1787643586296.1074,783336.918710723,783336.918714779
Display_Recent_Gaze,783336.926348931,0.0016370322555303574,1787643586226.8599,783336.926346104,783336.926347741
Display_Recent_Gaze,783336.882977,0.003344961442053318,1787643586294.5562,783336.950670226,783336.950673571
Display_Recent_Gaze,783336.960182287,0.0012690434232354164,1787643586226.8596,783336.960179927,783336.960181196
Display_Recent_Gaze,783336.916487,0.004155910573899746,1787643586296.938,783336.986557343,783336.986561499
Display_Recent_Gaze,783336.998528108,0.001511070877313614,1787643586226.86,783336.998524944,783336.998526455
Display_Recent_Gaze,783336.949998,0.004507019184529781,1787643586295.6016,783337.018735231,783337.018739738
Display_Recent_Gaze,783337.030543227,0.0011969823390245438,1787643586226.8782,783337.03054086,783337.030542057
Display_Recent_Gaze,783336.983508,0.0035919947549700737,1787643586298.1096,783337.05475431,783337.054757902
Display_Recent_Gaze,783337.066529388,0.0011599622666835785,1787643586226.8599,783337.066526895,783337.066528055
Display_Recent_Gaze,783337.017019,0.003959052264690399,1787643586296.5857,783337.08674123,783337.086745189
Display_Recent_Gaze,783337.098177642,0.0014599645510315895,1787643586226.8596,783337.098174895,783337.098176355
Display_Recent_Gaze,783337.050529,0.003990950062870979,1787643586295.323,783337.11898807,783337.118992061
Display_Recent_Gaze,783337.128916052,0.001159030944108963,1787643586226.8599,783337.128913739,783337.128914898
Display_Recent_Gaze,783337.084039,0.004071975126862526,1787643586297.647,783337.154821955,783337.154826027
Display_Recent_Gaze,783337.165152764,0.0016220146790146828,1787643586226.86,783337.165149573,783337.165151195
Display_Recent_Gaze,783337.11755,0.004071975126862526,1787643586296.0852,783337.186771236,783337.186775308
Display_Recent_Gaze,783337.196957061,0.0014120014384388924,1787643586226.8599,783337.19695332,783337.196954732
Display_Recent_Gaze,783337.15106,0.0038249418139457703,1787643586294.5564,783337.218752532,783337.218756357
Display_Recent_Gaze,783337.229096368,0.0017060665413737297,1787643586226.8599,783337.229092588,783337.229094294
Display_Recent_Gaze,783337.184571,0.004227040335536003,1787643586296.8875,783337.254594508,783337.254598735
Display_Recent_Gaze,783337.265048651,0.0018660211935639381,1787643586226.8599,783337.265044432,783337.265046298
Display_Recent_Gaze,783337.218081,0.004364061169326305,1787643586295.7751,783337.286992179,783337.286996543
Display_Recent_Gaze,783337.297685255,0.00160199124366045,1787643586226.8599,783337.297681873,783337.297683475
Display_Recent_Gaze,783337.251591,0.003714929334819317,1787643586298.119,783337.322846421,783337.322850136
Display_Recent_Gaze,783337.335041377,0.0017619458958506584,1787643586226.86,783337.335036937,783337.335038699
Display_Recent_Gaze,783337.285102,0.003977911546826363,1787643586296.5222,783337.354760191,783337.354764169
Display_Recent_Gaze,783337.366611304,0.0017440179362893105,1787643586226.8599,783337.36660814,783337.366609884
Display_Recent_Gaze,783337.318612,0.0041049206629395485,1787643586295.0017,783337.386749936,783337.386754041
Display_Recent_Gaze,783337.398302244,0.0011959346011281013,1787643586226.8596,783337.398299564,783337.39830076
Display_Recent_Gaze,783337.352123,0.004022964276373386,1787643586297.5552,783337.422814556,783337.422818579
Display_Recent_Gaze,783337.426287373,0.0005270121619105339,1787643586226.8591,783337.426286481,783337.426287008
Display_Recent_Gaze,783337.385633,0.00153400469571352,1787643586295.7256,783337.45449782,783337.454499354
Display_Recent_Gaze,783337.456778024,0.000508967787027359,1787643586226.8591,783337.456777149,783337.456777658
Display_Recent_Gaze,783337.419143,0.0023209722712635994,1787643586294.2302,783337.486511543,783337.486513864
Display_Recent_Gaze,783337.490022956,0.0008860370144248009,1787643586226.8596,783337.490021216,783337.490022102
Display_Recent_Gaze,783337.452654,0.002340995706617832,1787643586296.759,783337.522551293,783337.522553634
Display_Recent_Gaze,783337.526020233,0.0008629867807030678,1787643586226.8594,783337.526018342,783337.526019205
Display_Recent_Gaze,783337.486164,0.0021388987079262733,1787643586295.268,783337.554561943,783337.554564082
Display_Recent_Gaze,783337.557876529,0.0006540212780237198,1787643586226.8591,783337.557875253,783337.557875907
Display_Recent_Gaze,783337.519675,0.0019499566406011581,1787643586297.6877,783337.590501589,783337.590503539
Display_Recent_Gaze,783337.592802181,0.000526895746588707,1787643586226.8645,783337.59280125,783337.592801777
Display_Recent_Gaze,783337.553185,0.004810048267245293,1787643586296.7405,783337.623060721,783337.623065531
Display_Recent_Gaze,783337.633668716,0.0006130430847406387,1787643586226.8591,783337.633667561,783337.633668174
Display_Recent_Gaze,783337.586695,0.0038550933822989464,1787643586295.0002,783337.654831691,783337.654835546
Display_Recent_Gaze,783337.666252448,0.001795007847249508,1787643586226.8604,783337.666248888,783337.666250683
Display_Recent_Gaze,783337.620206,0.0036479905247688293,1787643586297.4473,783337.690789792,783337.69079344
Display_Recent_Gaze,783337.702278153,0.0016479752957820892,1787643586226.86,783337.702274597,783337.702276245
Display_Recent_Gaze,783337.653716,0.003742985427379608,1787643586295.9507,783337.72280322,783337.722806963
Display_Recent_Gaze,783337.733054213,0.0016280682757496834,1787643586226.8596,783337.733050996,783337.733052624
Display_Recent_Gaze,783337.687227,0.0034669646993279457,1787643586294.4453,783337.754808894,783337.754812361
Display_Recent_Gaze,783337.765075191,0.0018809223547577858,1787643586226.86,783337.765071701,783337.765073582
Display_Recent_Gaze,783337.720737,0.003998051397502422,1787643586297.2185,783337.791091747,783337.791095745
Display_Recent_Gaze,783337.80139626,0.0016880221664905548,1787643586226.8599,783337.801392463,783337.801394151
Display_Recent_Gaze,783337.754247,0.0033619580790400505,1787643586295.4353,783337.822819013,783337.822822375
Display_Recent_Gaze,783337.833068014,0.0017660204321146011,1787643586226.8596,783337.833064403,783337.833066169
Display_Recent_Gaze,783337.787758,0.003544962964951992,1787643586297.91,783337.85880472,783337.858808265
Display_Recent_Gaze,783337.869253127,0.0015330733731389046,1787643586226.8596,783337.869249648,783337.869251181
Display_Recent_Gaze,783337.821268,0.004083034582436085,1787643586296.4187,783337.890822781,783337.890826864
Display_Recent_Gaze,783337.901164353,0.0015129335224628448,1787643586226.86,783337.901160895,783337.901162408
Display_Recent_Gaze,783337.854779,0.0036729034036397934,1787643586294.872,783337.92278738,783337.922791053
Display_Recent_Gaze,783337.933138206,0.0015189871191978455,1787643586226.8599,783337.933135054,783337.933136573
Display_Recent_Gaze,783337.888289,0.003469991497695446,1787643586297.622,783337.959047608,783337.959051078
Display_Recent_Gaze,783337.96937626,0.0015989644452929497,1787643586226.8599,783337.969372654,783337.969374253
Display_Recent_Gaze,783337.921799,0.003668013960123062,1787643586295.7734,783337.990708845,783337.990712513
Display_Recent_Gaze,783338.001022294,0.0017200363799929619,1787643586226.8599,783338.001018829,783338.001020549
Display_Recent_Gaze,783337.95531,0.00370608177036047,1787643586294.257,783338.022703821,783338.022707527
Display_Recent_Gaze,783338.033281168,0.0018470454961061478,1787643586226.86,783338.033277337,783338.033279184
Display_Recent_Gaze,783337.98882,0.004174071364104748,1787643586296.809,783338.058765219,783338.058769393
Display_Recent_Gaze,783338.069136843,0.001569977030158043,1787643586226.86,783338.069133303,783338.069134873
Display_Recent_Gaze,783338.022331,0.0035749981179833412,1787643586295.2537,783338.090721479,783338.090725054
Display_Recent_Gaze,783338.100779655,0.0014140969142317772,1787643586226.8599,783338.100776566,783338.10077798
Display_Recent_Gaze,783338.055841,0.003859051503241062,1787643586297.9753,783338.126952722,783338.126956581
Display_Recent_Gaze,783338.137174782,0.001744949258863926,1787643586226.86,783338.137171393,783338.137173138
Display_Recent_Gaze,783338.089351,0.00398105476051569,1787643586296.2554,783338.15874275,783338.158746731
Display_Recent_Gaze,783338.169031235,0.001493026502430439,1787643586226.8599,783338.169022745,783338.169024238
Display_Recent_Gaze,783338.122862,0.004027970135211945,1787643586294.7312,783338.190729299,783338.190733327
Display_Recent_Gaze,783338.200385847,0.001308973878622055,1787643586226.8599,783338.20038356,783338.200384869
Display_Recent_Gaze,783338.156372,0.0036050332710146904,1787643586297.1677,783338.226676499,783338.226680104
Display_Recent_Gaze,783338.23690578,0.001501990482211113,1787643586226.86,783338.236902856,783338.236904358
Display_Recent_Gaze,783338.189883,0.0035860575735569,1787643586295.5913,783338.258610897,783338.258614483
Display_Recent_Gaze,783338.269575576,0.0015989644452929497,1787643586226.8596,783338.269572271,783338.26957387
Display_Recent_Gaze,783338.223393,0.00394799280911684,1787643586298.3213,783338.294850221,783338.294854169
Display_Recent_Gaze,783338.305600338,0.0014299293980002403,1787643586226.8596,783338.305597063,783338.305598493
Display_Recent_Gaze,783338.256903,0.004069996066391468,1787643586296.633,783338.326672109,783338.326676179
Display_Recent_Gaze,783338.337100051,0.0016330741345882416,1787643586226.8599,783338.337096512,783338.337098145
Display_Recent_Gaze,783338.290414,0.0036959536373615265,1787643586295.1704,783338.358720892,783338.358724588
Display_Recent_Gaze,783338.369091332,0.0019740546122193336,1787643586226.86,783338.369087245,783338.369089219
Display_Recent_Gaze,783338.323924,0.004247063770890236,1787643586297.659,783338.394719202,783338.394723449
Display_Recent_Gaze,783338.403711843,0.00035099219530820847,1787643586226.8594,783338.403711136,783338.403711487
Display_Recent_Gaze,783338.357435,0.0036889687180519104,1787643586296.0535,783338.426624952,783338.426628641
Display_Recent_Gaze,783338.437275731,0.0019130529835820198,1787643586226.86,783338.437271802,783338.437273715
Display_Recent_Gaze,783338.390945,0.003769993782043457,1787643586294.8716,783338.458953054,783338.458956824
Display_Recent_Gaze,783338.469336558,0.0018009450286626816,1787643586226.8599,783338.469332986,783338.469334787
Display_Recent_Gaze,783338.424455,0.0037510180845856667,1787643586297.0981,783338.49468969,783338.494693441
Display_Recent_Gaze,783338.505090779,0.0016870908439159393,1787643586226.86,783338.505087217,783338.505088904
Display_Recent_Gaze,783338.457966,0.003569992259144783,1787643586295.5188,783338.526621679,783338.526625249
Display_Recent_Gaze,783338.538485845,0.0019139843061566353,1787643586226.86,783338.538482226,783338.53848414
Display_Recent_Gaze,783338.491476,0.003956956788897514,1787643586298.0012,783338.562613551,783338.562617508
Display_Recent_Gaze,783338.572884148,0.0015869736671447754,1787643586226.8599,783338.57288088,783338.572882467
Display_Recent_Gaze,783338.524987,0.004237983375787735,1787643586296.6433,783338.594765902,783338.59477014
Display_Recent_Gaze,783338.605185851,0.0015889527276158333,1787643586226.86,783338.605182159,783338.605183748
Display_Recent_Gaze,783338.558497,0.003836001269519329,1787643586295.2664,783338.626899548,783338.626903384
Display_Recent_Gaze,783338.639061483,0.001844950020313263,1787643586226.8596,783338.639057585,783338.63905943
Display_Recent_Gaze,783338.592007,0.0038170255720615387,1787643586297.4895,783338.662632593,783338.66263641
Display_Recent_Gaze,783338.674509939,0.0014209654182195663,1787643586226.86,783338.674506858,783338.674508279
Display_Recent_Gaze,783338.625518,0.004211091436445713,1787643586296.0168,783338.694671028,783338.694675239
Display_Recent_Gaze,783338.706304422,0.001241103745996952,1787643586226.8599,783338.706301892,783338.706303133
Display_Recent_Gaze,783338.659028,0.003973953425884247,1787643586294.4648,783338.726629146,783338.72663312
Display_Recent_Gaze,783338.73798695,0.0023239990696310997,1787643586226.8599,783338.737982461,783338.737984785
Display_Recent_Gaze,783338.692539,0.00452797394245863,1787643586297.0981,783338.762772755,783338.762777283
Display_Recent_Gaze,783338.773382767,0.00199698843061924,1787643586226.86,783338.773379071,783338.773381068
Display_Recent_Gaze,783338.726049,0.0038050347939133644,1787643586295.7908,783338.79497598,783338.794979785
Display_Recent_Gaze,783338.805908631,0.001718057319521904,1787643586226.86,783338.805905037,783338.805906755
Display_Recent_Gaze,783338.759559,0.004151021130383015,1787643586298.0215,783338.830716547,783338.830720698
Display_Recent_Gaze,783338.841140723,0.0017830170691013336,1787643586226.8599,783338.841137467,783338.84113925
Display_Recent_Gaze,783338.79307,0.004006084054708481,1787643586296.584,783338.862790296,783338.862794302
Display_Recent_Gaze,783338.873677789,0.00201293732970953,1787643586226.86,783338.873673712,783338.873675725
Display_Recent_Gaze,783338.82658,0.003373948857188225,1787643586295.014,783338.894730765,783338.894734139
Display_Recent_Gaze,783338.905474693,0.001925043761730194,1787643586226.86,783338.905471065,783338.90547299
Display_Recent_Gaze,783338.860091,0.0036569545045495033,1787643586297.4817,783338.930709518,783338.930713175
Display_Recent_Gaze,783338.945488054,0.0023599714040756226,1787643586226.8604,783338.945483261,783338.945485621
Display_Recent_Gaze,783338.893601,0.0038279686123132706,1787643586296.1685,783338.962905931,783338.962909759
Display_Recent_Gaze,783338.976469587,0.0019159633666276932,1787643586226.86,783338.976465981,783338.976467897
Display_Recent_Gaze,783338.927111,0.0036819837987422943,1787643586294.49,783338.994737557,783338.994741239
Display_Recent_Gaze,783339.006798925,0.002127024345099926,1787643586226.8599,783339.006795282,783339.006797409
Display_Recent_Gaze,783338.960622,0.0036460114642977715,1787643586296.893,783339.030651946,783339.030655592
Display_Recent_Gaze,783339.041046282,0.0015819678083062172,1787643586226.8599,783339.041042895,783339.041044477
Display_Recent_Gaze,783338.994132,0.00458606518805027,1787643586295.4219,783339.062689533,783339.062694119
Display_Recent_Gaze,783339.072957433,0.0019189901649951935,1787643586226.86,783339.072953769,783339.072955688
Display_Recent_Gaze,783339.027643,0.003700028173625469,1787643586297.956,783339.098735532,783339.098739232
Display_Recent_Gaze,783339.109129875,0.0016210833564400673,1787643586226.8599,783339.109126046,783339.109127667
Display_Recent_Gaze,783339.061153,0.0036460114642977715,1787643586296.6182,783339.130907792,783339.130911438
Display_Recent_Gaze,783339.141228699,0.0015139812603592873,1787643586226.8596,783339.141225697,783339.141227211
Display_Recent_Gaze,783339.094663,0.0036120181903243065,1787643586294.9885,783339.162787847,783339.162791459
Display_Recent_Gaze,783339.171132203,0.00035797711461782455,1787643586226.8594,783339.171131392,783339.17113175
Display_Recent_Gaze,783339.128174,0.004383036866784096,1787643586297.3372,783339.198646707,783339.19865109
Display_Recent_Gaze,783339.208873435,0.0016989652067422867,1787643586226.86,783339.208869874,783339.208871573
Display_Recent_Gaze,783339.161684,0.0036509009078145027,1787643586295.8606,783339.230681027,783339.230684678
Display_Recent_Gaze,783339.240853205,0.001567997969686985,1787643586226.8599,783339.240850161,783339.240851729
Display_Recent_Gaze,783339.195195,0.0036819837987422943,1787643586294.362,783339.262693645,783339.262697327
Display_Recent_Gaze,783339.273729267,0.0018370337784290314,1787643586226.86,783339.273725542,783339.273727379
Display_Recent_Gaze,783339.228705,0.0038481084629893303,1787643586297.0417,783339.298883098,783339.298886946
Display_Recent_Gaze,783339.30867959,0.0006710179150104523,1787643586226.8594,783339.308678415,783339.308679086
Display_Recent_Gaze,783339.262215,0.004817033186554909,1787643586295.5083,783339.330858144,783339.330862961
Display_Recent_Gaze,783339.342337011,0.002308981493115425,1787643586226.86,783339.342332704,783339.342335013
Display_Recent_Gaze,783339.295726,0.004014000296592712,1787643586297.8394,783339.366701627,783339.366705641
Display_Recent_Gaze,783339.377098774,0.0019150320440530777,1787643586226.86,783339.37709501,783339.377096925
Display_Recent_Gaze,783339.329236,0.003697001375257969,1787643586296.404,783339.398776674,783339.398780371
Display_Recent_Gaze,783339.408948315,0.0016350531950592995,1787643586226.8596,783339.408944916,783339.408946551
Display_Recent_Gaze,783339.362747,0.0038050347939133644,1787643586294.8115,783339.430695108,783339.430698913
Display_Recent_Gaze,783339.441070456,0.0017309794202446938,1787643586226.8599,783339.441066665,783339.441068396
Display_Recent_Gaze,783339.530299,0.004307948984205723,1787643586311.1426,783339.614577385,783339.614581693
Display_Recent_Gaze,783339.620267658,0.00047299545258283615,1787643586226.8591,783339.620266911,783339.620267384
Display_Recent_Gaze,783339.563809,0.0046460190787911415,1787643586297.884,783339.634828228,783339.634832874
Display_Recent_Gaze,783339.645063431,0.0008080387488007545,1787643586226.8596,783339.645062018,783339.645062826
Display_Recent_Gaze,783339.597319,0.004763016477227211,1787643586296.6235,783339.667076857,783339.66708162
Display_Recent_Gaze,783339.678369972,0.0016239937394857407,1787643586226.86,783339.678366071,783339.678367695
Display_Recent_Gaze,783339.63083,0.003751949407160282,1787643586294.8867,783339.698853329,783339.698857081
Display_Recent_Gaze,783339.709847571,0.002137967385351658,1787643586226.8596,783339.7098432,783339.709845338
Display_Recent_Gaze,783339.66434,0.0038070138543844223,1787643586297.2158,783339.73469213,783339.734695937
Display_Recent_Gaze,783339.7448837,0.0015900004655122757,1787643586226.8599,783339.744880046,783339.744881636
Display_Recent_Gaze,783339.697851,0.004144967533648014,1787643586295.9695,783339.766956451,783339.766960596
Display_Recent_Gaze,783339.774857453,0.00035692937672138214,1787643586226.8594,783339.774856728,783339.774857085
Display_Recent_Gaze,783339.731361,0.003915047273039818,1787643586298.1594,783339.802656765,783339.80266068
Display_Recent_Gaze,783339.813070707,0.00199698843061924,1787643586226.86,783339.813066381,783339.813068378
Display_Recent_Gaze,783339.764871,0.004298985004425049,1787643586296.762,783339.834768626,783339.834772925
Display_Recent_Gaze,783339.845047736,0.0019669532775878906,1787643586226.8599,783339.845043835,783339.845045802
Display_Recent_Gaze,783339.798382,0.0040839659050107,1787643586295.1934,783339.866711517,783339.866715601
Display_Recent_Gaze,783339.877125439,0.002085929736495018,1787643586226.8599,783339.877121065,783339.877123151
Display_Recent_Gaze,783339.831892,0.0037730205804109573,1787643586297.6868,783339.902715318,783339.902719091
Display_Recent_Gaze,783339.912987564,0.0018229475244879723,1787643586226.8604,783339.91298388,783339.912985703
Display_Recent_Gaze,783339.865403,0.0037240097299218178,1787643586296.483,783339.935022025,783339.935025749
Display_Recent_Gaze,783339.946753085,0.003156019374728203,1787643586226.8616,783339.946746757,783339.946749913
Display_Recent_Gaze,783339.898913,0.0038259895518422127,1787643586294.7075,783339.96675678,783339.966760606
Display_Recent_Gaze,783339.977075856,0.0019499566406011581,1787643586226.86,783339.97707149,783339.97707344
Display_Recent_Gaze,783339.932423,0.003994908183813095,1787643586297.202,783340.002761229,783340.002765224
Display_Recent_Gaze,783340.013189557,0.002388027496635914,1787643586226.86,783340.013185265,783340.013187653
Display_Recent_Gaze,783339.965934,0.003684079274535179,1787643586295.6787,783340.03474919,783340.034752874
Display_Recent_Gaze,783340.045084226,0.0015459954738616943,1787643586226.86,783340.045080949,783340.045082495
Display_Recent_Gaze,783339.999444,0.0037619611248373985,1787643586298.2078,783340.070788371,783340.070792133
Display_Recent_Gaze,783340.08105615,0.0018420396372675896,1787643586226.8599,783340.081052064,783340.081053906
Display_Recent_Gaze,783340.032955,0.004992005415260792,1787643586297.1948,783340.103284084,783340.103289076
Display_Recent_Gaze,783340.114969039,0.0018910504877567291,1787643586226.86,783340.114964825,783340.114966716
Display_Recent_Gaze,783340.066465,0.003535998985171318,1787643586295.155,783340.134756532,783340.134760068
Display_Recent_Gaze,783340.145115205,0.0017390120774507523,1787643586226.8623,783340.145111082,783340.145112821
Display_Recent_Gaze,783340.099975,0.0037329737097024918,1787643586297.659,783340.170770445,783340.170774178
Display_Recent_Gaze,783340.181016215,0.015359022654592991,1787643586226.86,783340.180998575,783340.181013934
Display_Recent_Gaze,783340.133486,0.004208995960652828,1787643586296.0908,783340.202712775,783340.202716984
Display_Recent_Gaze,783340.21305756,0.0015189871191978455,1787643586226.86,783340.213054287,783340.213055806
Display_Recent_Gaze,783340.166996,0.004064058884978294,1787643586294.5815,783340.234713904,783340.234717968
Display_Recent_Gaze,783340.245512314,0.00205205287784338,1787643586226.86,783340.245507467,783340.245509519
Display_Recent_Gaze,783340.200507,0.004059984348714352,1787643586297.3882,783340.271031225,783340.271035285
Display_Recent_Gaze,783340.281500617,0.0018560094758868217,1787643586226.8599,783340.281496867,783340.281498723
Display_Recent_Gaze,783340.234017,0.00398105476051569,1787643586295.5764,783340.302729631,783340.302733612
Display_Recent_Gaze,783340.313164555,0.001526903361082077,1787643586226.8599,783340.313161527,783340.313163054
Display_Recent_Gaze,783340.267527,0.0037689460441470146,1787643586298.076,783340.338739415,783340.338743184
Display_Recent_Gaze,783340.349464037,0.0019960571080446243,1787643586226.8599,783340.349459493,783340.349461489
Display_Recent_Gaze,783340.301038,0.003969995304942131,1787643586296.6848,783340.370859199,783340.370863169
Display_Recent_Gaze,783340.381301426,0.0020139850676059723,1787643586226.8599,783340.381297266,783340.38129928
Display_Recent_Gaze,783340.334548,0.00387395266443491,1787643586295.0222,783340.402706773,783340.402710647
Display_Recent_Gaze,783340.412530498,0.00035297125577926636,1787643586226.8594,783340.412529743,783340.412530096
Display_Recent_Gaze,783340.368059,0.0035740667954087257,1787643586297.7676,783340.4389632,783340.438966774
Display_Recent_Gaze,783340.452113902,0.0004109460860490799,1787643586226.8594,783340.452113042,783340.452113453
Display_Recent_Gaze,783340.401569,0.0038169091567397118,1787643586295.9905,783340.470695666,783340.470699483
Display_Recent_Gaze,783340.482136435,0.0015330733731389046,1787643586226.8596,783340.482133481,783340.482135014
Display_Recent_Gaze,783340.435079,0.00413297675549984,1787643586294.498,783340.502713062,783340.502717195
Display_Recent_Gaze,783340.513513133,0.001550070010125637,1787643586226.8599,783340.513510107,783340.513511657
Display_Recent_Gaze,783340.46859,0.004201079718768597,1787643586297.036,783340.538761823,783340.538766024
Display_Recent_Gaze,783340.549097243,0.002001994289457798,1787643586226.86,783340.54909345,783340.549095452
Display_Recent_Gaze,783340.5021,0.00908400397747755,1787643586295.4646,783340.570695622,783340.570704706
Display_Recent_Gaze,783340.580930855,0.00177707988768816,1787643586226.8596,783340.58092745,783340.580929227
Display_Recent_Gaze,783340.535611,0.0040280865505337715,1787643586298.2124,783340.606959531,783340.606963559
Display_Recent_Gaze,783340.617229266,0.0017419224604964256,1787643586226.86,783340.617225597,783340.617227339
Display_Recent_Gaze,783340.569121,0.0042209867388010025,1787643586296.4446,783340.638701534,783340.638705755
Display_Recent_Gaze,783340.64898436,0.0017280690371990204,1787643586226.8599,783340.648980071,783340.648981799
Display_Recent_Gaze,783340.602631,0.004898989573121071,1787643586294.9763,783340.670742496,783340.670747395
Display_Recent_Gaze,783340.681281659,0.002058921381831169,1787643586226.86,783340.681277018,783340.681279077
Display_Recent_Gaze,783340.636142,0.0035660341382026672,1787643586297.4785,783340.706757173,783340.706760739
Display_Recent_Gaze,783340.717068326,0.001660897396504879,1787643586226.8599,783340.717064921,783340.717066582
Display_Recent_Gaze,783340.669652,0.010472023859620094,1787643586295.938,783340.738719785,783340.738730257
Display_Recent_Gaze,783340.749025027,0.0015419209375977516,1787643586226.8599,783340.749021835,783340.749023377
Display_Recent_Gaze,783340.703163,0.0037139980122447014,1787643586294.7288,783340.771028028,783340.771031742
Display_Recent_Gaze,783340.781397309,0.0014880206435918808,1787643586226.8596,783340.781394142,783340.78139563
Display_Recent_Gaze,783340.736673,0.0035440316423773766,1787643586296.9846,783340.806794453,783340.806797997
Display_Recent_Gaze,783340.817058302,0.0017760321497917175,1787643586226.86,783340.81705443,783340.817056206
Display_Recent_Gaze,783340.770183,0.003977096639573574,1787643586295.4917,783340.838810887,783340.838814864
Display_Recent_Gaze,783340.849055055,0.0015550758689641953,1787643586226.8599,783340.849052007,783340.849053562
Display_Recent_Gaze,783340.803694,0.003882916644215584,1787643586298.0112,783340.874841519,783340.874845402
Display_Recent_Gaze,783340.885328035,0.0014549586921930313,1787643586226.8599,783340.885324849,783340.885326304
Display_Recent_Gaze,783340.837204,0.0035780249163508415,1787643586296.4746,783340.906815197,783340.906818775
Display_Recent_Gaze,783340.917412577,0.001600012183189392,1787643586226.8599,783340.917409313,783340.917410913
Display_Recent_Gaze,783340.870715,0.003864988684654236,1787643586295.1372,783340.938988531,783340.938992396
Display_Recent_Gaze,783340.94800328,0.0003239838406443596,1787643586226.8594,783340.947999598,783340.947999922
Display_Recent_Gaze,783340.904225,0.0034170225262641907,1787643586297.3826,783340.97474431,783340.974747727
Display_Recent_Gaze,783340.985092124,0.002049957402050495,1787643586226.8604,783340.985087941,783340.985089991
Display_Recent_Gaze,783340.937735,0.0037760473787784576,1787643586295.9026,783341.0067741,783341.006777876
Display_Recent_Gaze,783341.017966507,0.0014120014384388924,1787643586226.8599,783341.017963436,783341.017964848
Display_Recent_Gaze,783340.971246,0.0039690639823675156,1787643586294.3828,783341.038765179,783341.038769148
Display_Recent_Gaze,783341.050305757,0.0013229437172412872,1787643586226.8599,783341.050303161,783341.050304484
Display_Recent_Gaze,783341.004756,0.004283036105334759,1787643586296.817,783341.074708467,783341.07471275
Display_Recent_Gaze,783341.08669627,0.0012719538062810898,1787643586226.8596,783341.086693499,783341.086694771
Display_Recent_Gaze,783341.038267,0.0044599873945117,1787643586295.5176,783341.106920394,783341.106924854
Display_Recent_Gaze,783341.118462498,0.0012849923223257065,1787643586226.8596,783341.118459934,783341.118461219
Display_Recent_Gaze,783341.071777,0.003917957656085491,1787643586297.7988,783341.142712268,783341.142716186
Display_Recent_Gaze,783341.154038834,0.0015719560906291008,1787643586226.8599,783341.154035532,783341.154037104
Display_Recent_Gaze,783341.105287,0.0035190023481845856,1787643586296.3464,783341.174770246,783341.174773765
Display_Recent_Gaze,783341.183175636,0.0003400491550564766,1787643586226.8591,783341.183174972,783341.183175312
Display_Recent_Gaze,783341.138798,0.003998051397502422,1787643586294.804,783341.206737801,783341.206741799
Display_Recent_Gaze,783341.218079535,0.0014239922165870667,1787643586226.86,783341.218076271,783341.218077695
